image_id,references,pred,latency_s,peak_vram_mib
268,"['Kites are flying in the sky over the water at a park.', 'People flying kites over a lake in a park ', 'People flying kites in a park next to a lake.', 'some people a bench some grass trees and kites', 'A filed full of people flying colorful kites.']",kites flying over a lake,2.0333118438720703,3992.3447265625
269,"['The Big Ben clock tower towering over the city of London.', 'a bridge next to a tall building and the big ben tower ', 'An old clock tower stands near a bridge and other large old, medieval type structures.', 'The palace of Westminster, featuring Elizabeth tower that holds Big Ben.', 'A castle is shown on the water next to a bridge.']","The Houses of Parliament and Big Ben in London, England.",2.9492909908294678,3980.7216796875
270,"['a couple of guys with tennis rackets waiting on a ball', 'A tennis player takes a wide stance to return a ball.', 'A man standing on a tennis court holding a racquet.', 'a man running at the end of a tennis court ', 'Competitor with  referee looking on green tennis court.']",A tennis player in white and yellow is about to hit the ball with his racket.,4.005521774291992,3981.54541015625
271,"['A man swings at a tennis ball on a tennis court.', 'A slow motion view of a person swinging a tennis racket.', 'Three images show the man swinging a racket at the tennis ball. ', 'Three images of the same man hitting a tennis ball', 'there are three pictures of a man hitting a tennis ball']",A man swings his tennis racket at a ball on a grassy court.,4.085754156112671,3980.77392578125
272,"['Two small clocks sit behind a glass window.', 'Two clocks behind glass reflecting grass and shrubs.', 'looking through a window at a small clock and a large one', 'A large ornate metal clock rests beside a miniature clock, also, featuring great detail, both of which stand behind a pane of glass that  also shows the view from outside. ', 'A clock in a metal frame mounted on a wall.']",A reflection of a clock in a window.,2.4866220951080322,3992.31982421875
273,"['a building that has a small clock at top', 'A building is shown against the blue sky.', 'An old brick church rising sending into the sky', 'A church clock tower view during the day.', 'The clock on the tower is sort of small.']",A clock tower with a cross on top.,2.4151930809020996,3982.88134765625
274,"['A brown glass on the table for display art', 'A glass with a lady bunched up holding her legs and head tilted with a with candle on the side and lights in the background.', 'A painted glass in Front of some lights', 'A glass vase is beside a white candle.', 'A picture of a cup on the table.']",A red glass with a candle and fairy lights.,2.4408340454101562,3960.6552734375
275,"['The ingredients are on the kitchen counter next to the blender.', 'ingredients placed on a table for a dish.', 'A pile of different ingredients sitting next to a  metal blender.', 'A close up of a bowl of uncooked rice and a jar of oil.', 'A table with a blender, oil and several seasonings. ']",A kitchen scene with ingredients and a blender.,2.9544870853424072,3992.33251953125
276,"['An illuminated floral display forms the centerpiece of the arrangement in this close up of a dining room table setting.', 'Stemware is set face down on an elegantly set table.', 'A table topped with two wine glasses and a centerpiece.', 'A photo of the table with a vase and flour.', 'A fancy dinner setting, with a centerpiece and turned-over wine glasses.']",A table set for dinner with a vase of flowers in the center.,3.32822322845459,3980.79248046875
277,"['A clock on a pole on a sidewalk.', 'A clock tower that is blue reading ""Lenox Hill Hospital""', 'an image of a clock tower posted on the street', 'The green clock shows the time to passersby.', 'A street clock that has been weathered to a mint green color']","A clock on the side of a building with the words ""Lenox Hill Hospital"" on it.",4.695448160171509,3992.31103515625
278,"['A woman sitting at a table while eating food.', 'A woman sitting down holding a spoon and in her hand and eating.', 'A woman eating at her kitchen table ', 'A woman has her picture taken while eating', 'A woman eating food at a table in a kitchen.']",A woman sits at a table with various cups and plates of food.,3.978278875350952,3994.5634765625
279,"['Some food that is on a glass plate.', 'A good lookign dish of food is arrange don a plate', 'A plate of food is sitting on a dining room table. ', 'A piece of roast meat with walnuts and mushrooms on a serving plate', 'Arrangement of food with variety of meat and potatoes in upscale fashion.']",A plate of roasted meat with mushrooms and rosemary.,2.7853996753692627,3985.1123046875
280,"['Bartender opening a bottle of wine while patron waits patiently', 'A bartender opening a bottle with a rag.', 'Hey man that is opening up a bottle of wine.', 'A young man serving wine at a bar.', 'A bartender opens a wine bottle with a towel. ']",A man holding a wine bottle and wiping it with a cloth.,3.280999183654785,3992.3701171875
281,"['The little  girl is eating a banana.\n', 'A young girl eating a ripe yellow banana.', 'A girl holding a half eaten banana in her hands.', 'A little child offering a bite of a banana.', 'a close up of a child eating a banana']",A young girl is holding a banana and looking at the camera.,3.818887948989868,3992.3388671875
282,"['A kitchen that has a tile floor, a refrigerator, a microwave, and a toaster.', 'a kitchen with a refrigerator a microwave and a toaster', 'A workplace break room kitchenette, with refrigerator, two microwave ovens, a toaster and sink.', 'The kitchen has a refrigerator, toaster, and microwaves.', 'A break room kitchen is shown with two microwaves.']","A small kitchen with a refrigerator, microwave, toaster and sink.",3.063220977783203,3961.39501953125
283,"['A laptop computer sitting on top of a table.', 'A man is seen walking out of a building.', 'A dark room with an open laptop and a computer monitor behind it.', 'A person is near a glass door in a room with a computer.', 'A building has two macintosh computers at the workstations.']",A man walks past a train while looking at a computer screen.,3.083333969116211,3960.7412109375
284,"['A man standing next to a bikes and a motorcycle.', 'Two parked bikes on a sidewalk with a person riding a motor bike.', 'A person standing by a bicycle as a motorcycle drives by.', 'Parked bikes on a beautiful, picture perfect, sunny day.', 'A man sitting on a motorcycle near several bicycles with a partially visible person standing nearby.']","A man in shorts and a white shirt stands next to a bicycle with a basket, while another person rides a motorcycle nearby.",6.113468408584595,3960.416015625
285,"['A bathroom being renovated with pipes in the wall', 'Unfinished bathroom with only a shower base installed', 'a white room with not that much in it', 'A walk in shower in a dilapidated bathroom.', 'The shower room has a light green tint.']",A bathroom under construction with a green wall and white floor.,3.0464577674865723,3992.3076171875
286,"['people walking around a tamale truck and a building ', 'Many bicyclists are gathering at the taco truck', 'People riding bikes between a food truck and a building.', 'very well decorated and fruits in a very big box', 'A tamale truck is in a rural city scene.']","A food truck with a sign that says ""Tamales Mi Lupita"" is parked outside a restaurant and cafe.",5.68977689743042,3983.921875
287,"['A white toilet sitting in a bathroom next to a wall.', 'THERE IS A BATHROOM WITH A TOILET SHOWER AND SINK', 'SMALL BATHROOM WITH COMMODE, STAND UP SHOWER, AND SMALL SINK', 'White bathroom showing toilet, shower, sink and mirror.', 'A clean and white bathroom with a tub, shower and sink.']","A bathroom with a toilet, sink and shower.",2.6679768562316895,3992.34912109375
288,"['A city street filled with lots of traffic and people.', 'A busy street with cars, a motorcycle and a passenger bus', 'A street with a motorcycle, bus and cars travelling on it. ', 'Vehicles are traveling at both ends of the intersection with no traffic control.', 'A bus, cars and a motorcycle driving in busy traffic on the street.']",A busy city street with lots of traffic and a man on a motorcycle.,3.6090564727783203,3980.7802734375
289,"['A bus stuck in traffic on a busy highway.', 'A bus with a flat tire sitting in traffic on a street.', 'a yellow white and red bus lost a wheel ', 'A passenger bus that is leaning to the right.', 'A white bus with a flat tire sitting next to a bench.']",A bus with the number 475 on it.,3.06656813621521,3996.20654296875
290,"['There is an indoor toilet underneath a sign that says please flush. ', 'A sign is seen posted above a toilet.', 'A bathroom with a red wall and poster in front of a toilet.', 'This bathroom has red and white walls and a poster.', 'A toilet with a poster above it in a bathroom']","A toilet with a sign above it that says ""Don't flush this.""",4.025116682052612,3994.1904296875
291,"['A yellow and a green motorcycle in the back of an auditorium.', 'there are two motorcycles that are parked behind seats', 'A pair of yellow and green motorcylces with flame designs running down them.', 'two motorcycles line up as they lean against some seats ', 'a yellow motorcycle and a green motorcycle behind some chairs']",A yellow motorcycle with flame design is parked in front of a green one.,3.517906427383423,3980.8076171875
292,"['A young woman using a laptop computer while sitting on a bunk bed.', 'A person that is sitting in a bed facing out.', 'A young girl sits in the bottom bunk of her bunkbed.', 'A bedroom with bunk beds and the bathroom next door.', 'Three people live in one room who share a bathroom.']",A person is sitting on a bed in a room with a toilet and sink visible through the doorway.,4.863200902938843,3992.33837890625
293,"['a small bowl of fruit on a table ', 'A lot of strawberries and oranges sitting in a bowl', 'A glass bowl contains peeled tangerines and cut strawberries.', 'A glass bowl of chopped oranges and strawberries', 'A bowl sitting on a table filled with fruit.']",A bowl of fruit with strawberries and oranges.,2.3394131660461426,3954.44482421875
294,"['Two men talking to each other on a street corner\n', 'Two people are sitting on chairs talking on at a corner.', 'Two men sitting on the street in front of a building.', 'Street cleaners are taking a rest from work.', 'Two men setting next to each other on the street .']","Two men sitting on the street, one with a shovel and the other with a chair.",4.1820454597473145,3985.09765625
295,"['A man riding a motorcycle while eating food.', 'Man wearing a helmet sitting on a motor scooter in traffic.', 'A man leans forward on his motor bike as he sits in traffic.', 'A person on a motor scooter with a helmet on.', 'A man on a motor scooter waiting in a group of motor scooters.']",A man wearing a helmet and tan jacket is sitting on a scooter.,3.425199031829834,3970.55908203125
296,"['A man that is sitting on a moped.', 'The guy is travelling on his motorcycle outside.', 'A man riding around on a scooter with luggage on his lap.', 'asian man on motorcycle with a large load of cardboard boxes', 'a person riding a scooter with folded cardboard']",A man on a scooter with lots of packages.,2.9529287815093994,4003.291015625
297,"['The living room and kitchen of a home.', 'A clean and tidy living area with a kitchen and green accents.', 'Living room area with pass bar leading to kitchen in residence.', 'The view of the door and kitchen area of an apartment from the living room.', 'A small kitchen with a living room and brightly colored pillows.']",A small apartment with a couch and a microwave.,2.6369330883026123,3992.375
298,"['A man sitting at a computer desk in front of a monitor.', 'a full sized mirror reflecting a man sitting at a desk ', 'an image of a dog sitting on a sitting ', 'A room with a mirrored closet, keyboard and a dog on a bed.', 'a bedroom with a man at a computer in the reflection.']","A dog sits on the floor in front of a mirror, reflecting a man sitting at a computer.",4.609266519546509,3992.328125
299,"['A motorcycle parked near a fence by a beach.', 'a motorcycle parked on the road in a desert', 'A motorcycle is sitting next to a beach.', 'a parked red motorcycle a fence and some trees', 'A motor bike is parked next to a sandy area. ']",A red motorcycle is parked on the beach with palm trees in the background.,3.960972547531128,3980.78955078125
300,"['A motorcycle parked on the side of a road near a city.', 'A view of a motorcycle. The picture is very close.', 'a black and green parked motorcycle some cars and buildings', 'Closeup picture of the front of a clean motorcycle.', 'The front end of a motorcycle in a parking lot.']",A close-up of the front of a motorcycle with a headlight and handlebars visible.,4.196974992752075,3980.79931640625
301,"['A man riding a motorcycle on the side of a road.', 'A man sitting on his motorcycle on dirt just of a paved road.', 'A motorcyclist is pulled to the side of the road.', 'A man on a motorcycle resting on the side of a country road', 'A man parked his motorcycle on the side of the road.']",A man on a motorcycle is riding down a winding road in the country.,4.01599383354187,3992.3427734375
302,"['A small plane is preparing to land on the strip', 'A small airplane coming in for a landing.', 'A small airplane is in the air on a runway.', 'A Plane on runway taking off above ground.', 'a small plane taking off from a run way in mid air']",A small airplane is landing on a runway with trees in the background.,3.341637372970581,3980.759765625
303,"['A very tall building sitting along side of a street.', 'A large building is shown next to a busy street with cars on it.', 'this large building has a tower that has a clock on it', 'Traffic passing in front of a cathedral type building', 'Cars driving by an old building and clock tower.']",A large building with a clock tower and cars on the street.,3.1850996017456055,3992.6826171875
304,"['A spotted kitten sitting on a wooden bench.', 'A small kitten sitting on a slatted bench.', 'Small kitten sitting on a small wooden table.', 'Small kitten sitting on top of a wooden crate. ', 'A small kitten sitting on a pallet of wood looking back.']",A small kitten sits on a wooden bench near a wall.,2.996464967727661,3963.77294921875
305,"['A small white dog on a wooden bench.', 'Cute white fluffy dog standing on an old wooden bench', 'A little white dog is standing on a bench.', 'A white dog is sitting on a wooden bench', 'A small white dog stands on a wooden bench.']",A small white dog sits on a wooden bench in a park surrounded by bushes and wildflowers.,4.612535238265991,3980.75830078125
306,"['A white statue holding open a newspaper while sitting on a bench.', 'A person reading a paper on a park bench', 'The statue on the bench is reading a large newspaper.', 'A statue of a man reading on a park bench.', 'A sculpture of a man reading a newspaper sitting at a bench.']","A statue of a man in a hat and white clothing, holding a newspaper, sits on a green bench against a brick wall.",5.655243158340454,3960.1845703125
307,"['A bus stopped in front of a building with the Apple logo on it.', 'An ""Apple"" logo burns bright over a city bus.', 'an apple building and a white bus and people', 'A bus parked near an Apple sign during the night.', 'A bus parked outside and below an illuminated Apple sign.']",A bus with an Apple logo on the side.,3.1294867992401123,3980.78173828125
308,"['Black and white photograph of a man sitting at a bench.', 'A man sitting on a bench in a park.', 'A person on a park bench sits and waits.', 'an image of a man sitting on a park bench', 'Some people are sitting on the benches and relaxing. ']",A man sits on a bench in a park while a woman runs past him.,3.756666660308838,3980.77880859375
309,"['A group of giraffes walking in the sand.', 'Two giraffes walking around in the grass and dirt.', 'two giraffes running across a field in the mud', 'Three giraffes, one young, in a natural looking habitat.', 'Giraffes in a dirt field with some patches of green.']",A giraffe and its calf walk through a dirt field with trees in the background.,3.830904245376587,3973.07177734375
310,"['A giraffe walking around in a fenced area in a zoo.', 'Two giraffes standing near a large rock inside a gated corral.', 'Trees mark the far side of a fence that encloses a large environment space with man made rocks and two giraffes, one close up and very large, the other small, and seemingly far away.  ', ""Two giraffe's in a zoo with a large rock."", 'a close up of a giraffe on a dirt ground ']","A giraffe stands tall in its enclosure, surrounded by trees and a fence.",4.283069610595703,3985.06494140625
311,"['Horned mountain goats enjoying green grass next to the snow', 'A white slope covers the background, while the foreground features a grassy slope with several rams grazing and one measly and underdeveloped evergreen in the foreground.  ', 'The elk have horns and are eating grass. ', 'The mountain goats are eating the grass on the slope.', 'The longhorn sheep are grazing on the mountain.']",A group of mountain goats graze on a grassy hillside near a small tree.,4.14039945602417,3992.31396484375
312,"['A dog anchored to a fire hydrant by his leash.', 'A dog sitting with his leash tied to a fire hydrant', 'A large dog is tied up to a fire hydrant.', 'A large dog tied to a yellow fire hydrant.\n', 'A dog laying on the ground its leash tied to a fire hydrant.']",A black and white dog sits next to a fire hydrant on a sidewalk.,4.119328022003174,4019.03857421875
313,"['a couple of pictures that have some people and some fire hyrdons', 'Multiple pictures of fire hydrants, a woman standing near a tree, and people posing in front of a boat.', 'A picture collage with fire hydrants and people.', 'Two pictures of a fire hydrant with two pictures of people.', 'A collage of photos including two which portray colorful fire hydrants.']",A collage of hydrants and people.,2.5263073444366455,4019.046875
314,"['A person wearing orange pants standing on a bench', 'Someone in orange pants stands on a wooden bench.', 'a man standing on a bench with a sign next to them ', 'A person in red pants stands on a wooden bench with a poster.', 'an image of boy standing on top of  a bench']","A person in orange pants stands on a wooden bench with a sign that says ""I'm going to be 21.""",5.434865474700928,3985.77880859375
315,"['The pedestrian is walking down the side of the highway by the bus.', 'A transit bus passing a man on a sidewalk.', 'Guy walking pass a bus sitting at the curb ', 'a man is walking down the sidewalk next to a bus on the street', 'a man walks down a sidewalk as a vehicle passes ']",A bus is driving down the road past a sign pointing to Bhalswa Golf Course and Bhalswa Village.,5.776650667190552,3997.14404296875
316,"['A television screen in an open space at a political function.', 'A television set with a politician on the screen. ', 'A picture of someone in the TV on the wall.', 'A room that houses several pieces of campaign memorabilia.', 'A television is in a wall and on']",A man in a suit is on a TV screen.,2.837242603302002,3995.19677734375
317,"['A beautiful bird with brown wings, glides over the water', 'A brown bird with a white head flys over  a large body of water.', 'The brown eagle is soaring over the ocean.', 'An eagle flies low over the open water.', 'A bird swooping down to the water to catch food.']","A bald eagle soars gracefully over the calm waters of a lake, its wings spread wide as it glides effortlessly through the air.",6.307787656784058,3980.8046875
318,"['An old firetruck sits empty in a parking lot.', 'A fire truck parked in a parking lot with other trucks. ', 'A fire engine parked in a parking lot.', 'a fire truck parked in a lot ', 'A fire truck sitting in the stations park lot.']",A red and silver fire truck is parked in a lot with other vehicles.,3.490748405456543,3980.77001953125
319,"['A yellow hazard sign sitting on the side of a road.', 'A warning sign for high water is on the side of the road.', 'The sign is a good reminder that there is water on the pavement.', 'A Water on Pavement sign in a flooded area of a road.', 'a street sign mentioning water on the road']",A flooded street with a sign warning of water on the pavement.,3.2305872440338135,3982.43603515625
320,"['A woman sitting on top of a bed with curtains hanging over it.', 'Two people that are laying in bunk beds and looking up.', 'A pair of people lean out from behind curtains and smile.', 'A person is sitting behind a curtain with another person behind them.', 'A guy peeks out from behind a curtain.']",A woman peeking out from behind a curtain on a train.,3.3262484073638916,3963.46240234375
321,"['some children are riding on a mini orange train', 'Several children are riding on a toy train ride.', 'The children are riding on an indoor train. ', 'Several children on a small  indoor kiddie train.', 'A group of children ride on an indoor train.']",A group of children sit in a red train car on a track.,3.438002347946167,3963.3935546875
322,"['The train is approaching and a man is getting off his bicycle.', 'A train approaching a station with a man and a bike on it. ', 'A train is pulling up to people waiting and a crossing guard getting off his bike.', 'A group of passengers at a train station standing on the platform as a train arrives', 'A person getting off a bike and a train coming on the tracks.']",A man in a safety vest is getting ready to board a train while another man stands nearby with his bicycle.,4.9750075340271,3992.33154296875
323,"['Two street signs are sitting on top of the pole', 'a couple of very large signs by a buliding', ""A sign letting drivers know that they can't stop on the curb. "", 'There is a billboard add on the side of the street.', 'A view of several billboards and two traffic signs on one pole. ']",A billboard with the words Dress Code? on it.,3.2996666431427,3992.32080078125
324,"['A few birds are on the roof of a house.', 'A bird flies away from three others that are sitting.', 'A bird taking flight from a rooftop away from the other birds', 'three birds perched and one flying towards the viewer', 'An insect sitting on top of a wooden deck.']",A bird flying near a blue wooden wall.,2.337454080581665,3982.40771484375
325,"['A school bus and a silver car waiting at a railroad crossing for a train to go past.', 'Cars and a bus stopped for a train at a crossing.', 'A train traveling across a road in front of a school bus.', 'Automobiles stopped at an intersection because of a passing train. ', 'A silver car is stopped in front of train tracks as a train crosses.']",A silver car is stopped at a red light in front of a train and a school bus.,4.253473997116089,3980.787109375
326,"['Small black and white pig on wheeled cart with protest sign.', 'A small pig with a sign in the middle of the street.', 'a small dog sits inside of a small cart ', 'The pig  is sitting in front of the ironic sign.', 'A pet pig on a cart helps deliver a political message.']","A pig in a shopping cart with a sign that says ""TAXED ENOUGH ALREADY STOP the PORK"".",5.828688859939575,3980.87890625
327,"['The street is blocked by a truck and a crane.', 'A car and a large truck on a city street.', 'The small maroon car drives near two large trucks.', 'A car sitting in the middle of the road near a construction vehicle.', 'A red car on street with utility vehicles in background.']",A red car is driving down the road next to a large orange construction vehicle.,3.777327299118042,3992.59326171875
328,"['A woman pets the cat that is standing on the rocks.', 'a woman standing near a gate made of rock with her black cat ', 'A person standing next to a rock wall near a cat standing on it. ', 'There is a cat in the rock with a person', 'a cat that is sitting on top of a rock wall']",A person with a backpack and a black cat on a stone wall.,3.4287827014923096,3992.32275390625
329,"['A herd of cattle walking across a beach next to the ocean.', 'A group of cows walking down a beach.', 'Four cows walking down a sandy beach near the water.', 'COWS WALKING ALONG THE BEACH, AND PEOPLE OUT IN THE WATER', 'A group of cows walking on a beach and people and a boat in the water.']",Cows on the beach with people in the water.,3.3245017528533936,3992.322265625
330,"['A black bomb squad truck driving down a  road.', 'Several police vehicles at an urban crime scene.', 'A bomb squad emergency vehicle has stopped in the middle of an intersection. ', 'A bomb squad vehicle in the middle of an intersection.', 'A bomb squad truck turning at a crosswalk. ']",A bomb squad truck is parked on the street.,2.5789859294891357,3992.3359375
331,"['A truck that is sitting in the street.', 'A white truck pulling double orange trailers down the road.', 'A tractor truck carrying an extra trailer down a street.', 'a white and red truck is driving down the road', 'A truck with two trailers moves down a road. ']",A large orange truck is driving down the road.,2.5596959590911865,3992.345703125
332,"['a man leaning over the back of a truck in front of buildings', 'A man bending into the back of a truck on a street.', 'A man in a construction outfit leaned over a utility truck.', 'a man reaches in the back of a truck ', 'a man is reaching for something in the truck bed']",A man in a yellow safety vest is loading dirt into the back of a white van.,4.708069562911987,3992.34033203125
333,"['A man is leading a cow with a ribbon on its neck.', 'man with grey hair leading a cow with red ribbon', 'An old man walking a big brown cow around.', 'A man that is standing with a cow.', ""A man is walking with a cow who's sporting a red ribbon. ""]","A man in a vest and jeans holds a cow by the halter, with a red ribbon on its head.",5.102882146835327,3980.79833984375
334,"['A large Siamese cat sitting on top of a laptop computer.', 'THERE IS AN ADULT CAT SITTING ON THE LAP TOP', 'A Siamese cat is laying across the laptop keys.', 'This cat has no intention of giving up the computer keyboard to a human.', 'a cat resting on a laptop keyboard in a bedroom']","A cat lounges on a laptop, seemingly curious about the screen.",3.3185598850250244,3962.60107421875
335,"['Very artistic photograph of a house, a lake and a wooden boat', 'a small boat floating down a river by a house', 'A canoe in the water near grass and a house.', 'A body of calm water with a wooden canoe docked on the side and a home across the water.', 'a house sits next to a swampy river ']",A wooden boat sits on the water in front of a house.,3.7084226608276367,3980.7607421875
336,"['A long wooden table with a woman sitting under an umbrella.', 'A lone woman huddles under her umbrella at a picnic table in the rain.', 'A person with a umbrella and a glass at a table.', 'a woman holding an umbrella whiile standing by a counter ', 'A woman and man talking underneath an umbrella']",A woman sits at an outdoor bar with a man behind her holding an umbrella.,3.8536176681518555,3992.30810546875
337,"['An elegant with a red shawl draped on top of it.', 'An elephant draped with a colorful blanket wearing a decorative head piece.', 'The elephant is forced to wear the costume. ', 'An elephant stands while wearing a colorful cloth.', 'An elephant walking draped with a colorful blanket.']",An elephant wearing a colorful blanket stands in a natural setting.,2.902730703353882,3965.45703125
338,"['A man with a guitar in front of a microphone.', 'a guy plays guitar on the stage center', 'a man is playing a guitar on a stage ', 'Man wearing a white shirt and black tie playing a guitar. ', 'A young man singing and playing the guitar.']",A man in a red shirt and tie plays guitar on stage with red lights shining on him.,4.7159435749053955,3962.671875
339,"['Two men in bow ties standing next to steel rafter.', 'Several men in suits talking together in a room.', 'An older man in a tuxedo standing next to a younger man in a tuxedo wearing glasses.', 'Two men wearing tuxedos glance at each other.', 'Older man in tuxedo sitting next to another younger man in tuxedo.']",Two men in tuxedos stand next to each other.,3.286365032196045,3992.3291015625
340,"['A cat sitting on top of a bed.', 'A cat with blue eyes sitting on a pink bed.', 'this is a cat sitting on a white bed', 'A cat sitting on top of a bed on the comforter ', 'there is a cat that is laying on top of a pink bed sheet']",A cat named Bear sits on a pink bed with a lamp in the background.,3.7575886249542236,3992.33447265625
341,"['People inside a commuter train, with their luggage and bicycles.', 'People with luggage on an airport transfer bus.', 'The travelers are all traveling with their best luggage.', 'A group of people sitting and standing on top of a train.', 'Passengers with luggage in an airport ""limo"" bus.']",A person is standing in a train with luggage and eating a sandwich.,3.972844362258911,3980.77880859375
342,"['Men in blue with hats are riding elephants.', 'A large group of people riding on top of some elephants.', 'A group of elephants being ridden by people wearing blue', 'A group of men riding on the backs of small elephants.', 'Boys with wide hats are riding elephants on the dirt.']",elephants with people on them,1.7684485912322998,3973.0859375
343,"['A couple of adult elephants with a baby one following along.', 'Two large elephants together with a baby elephant close by.', 'A family of elephants walking through a grassy area.', 'a couple of elephants walk as a baby walks next to them', 'A herd of elephants walking across a grass field.']","Elephants in the wild, with one adult and one baby elephant standing close together.",3.865656614303589,3980.748046875
344,"['A woman watching another woman walk with a suitcase on wheels.  ', 'a girl watching another girl trip while pulling her suitcase', 'A woman carrying a suit case and losing her balance.', 'A girl is having a hard time pulling a suit case.', 'A young beautiful woman in a short jean skirt.']",Two women are playing with a suitcase outside.,2.8709585666656494,3992.31298828125
345,"['A large open multi- colored umbrella and tree branches.', 'An umbrella blocks the sun beside a palm tree.', 'this is a mulicolored stripe sun umbrella near a palm tree', 'A multi-colored umbrella that is blocking out the sun', 'the sun peeking through a colorful umbrella next to a palm tree ']",A colorful umbrella is open in the sun.,2.4397270679473877,3992.32568359375
346,"['The man is playing Frisbee with the young boy.', 'A man is playing frisbee with a school child.', 'A couple of people that are playing with a frisbee.', 'A man holding one frisbee and throwing another.', 'A young man is throwing a Frisbee to a boy in a gravel lot with other children and people walking around.']",A man in a yellow shirt holds a frisbee while another man in a white shirt walks away from him.,5.095805406570435,3985.06982421875
347,"['The young man is outside playing a game of Frisbee. ', 'A man is holding a yellow frisbee outside', 'A man outside playing frisbee in front of a building.', 'A young man in black clothes holding a yellow frisbee', 'A boy is throwing a frisbee outside a building.']",A man holds a frisbee in his hand.,3.1774139404296875,3980.77685546875
348,"['A large black dog with long hair standing on steps.', 'three large dogs sitting outside near a forested area', 'Three dogs sitting on the levels of an empty tiered garden.', 'There is a group of dogs in a yard', 'Three dogs are sitting at various levels in grow boxes.']",Three dogs sitting on a wooden bench in a yard.,2.7792141437530518,3992.31787109375
349,"['A zebra is lying on the ground with other zebras.', 'A zebra lays down in a leafy field.', 'A picture of an animal on the ground.', 'A lazy zebra lays in the straw near a rocky field.', 'Several zebras laying down in a rocky field.']",A zebra laying down in the dirt.,2.3976736068725586,3980.78076171875
350,"['A cats sits on the table with a dog outside.', 'A dog and a cat are watching the plants on the table..', 'A dog looks through a window at a cat sitting on a table. ', 'A cat sitting on a table next to plants and a dog outside of a sliding glass door, looking in.', 'Dog looking in a window at a cat next to plants.']",A cat and a dog looking at plants through a window.,2.854823112487793,3958.62353515625
351,"['A couple of men playing a game of frisbee.', 'Two men on opposite teams jumping for a Frisbee.', 'Two men are reaching to catch a frisbee.', 'Two men playing a game of Frisbee in a field.', 'The men are playing a game of Frisbee on the grassy field,']",Two young men jumping in the air to catch a frisbee.,3.948172092437744,3980.77294921875
352,"['a couple of zebras that are running through some grass', 'A couple of zebra walking across a lush green field.', 'Pair of zebras walking in natural field of tall grasses.', 'zebras race along in a grassy field in front of some trees', 'Two zebra run through tall grass near a wooded area.']",Two zebras running through a grassy field with trees in the background.,3.5799317359924316,3980.77783203125
353,"['A group of zebras standing and grazing in a grass field.', 'Mother zebra in grassy pen with young ones feeding.', 'Three zebras gather to stand and graze in their enclosure.', 'herd of zebras grazing on some green vegetation ', 'A group of zebras eating in a n enclosure']",Three zebras grazing in a grassy field.,2.609764814376831,3992.3037109375
354,"['Two very sexy women in bikinis riding horses in the ocean.', 'Two women in bikinis on horses in the ocean.', 'Two women in bikinis ride horses into the sea.', 'Two women ride horses in the water at the beach.', 'a couple of women ride horses through some water ']",Two women ride horses through shallow water on a beach.,3.4109718799591064,3992.3095703125
355,"['two women in swimsuits riding horses in the water', 'Two bikini clad women riding horses in an ocean', 'Two women in bikinis on horses stand in the ocean.', 'Two beautiful women riding horses in the ocean in bikinis.', 'people riding horses partially submerged in a body of water']",Two women in bikinis ride horses through shallow water on a beach.,3.4520740509033203,3992.30908203125
356,"['Two zebras in an open field with grass.', 'A couple of zebra standing next to a tree.', 'a zebra grazes in the grass as another zebra notices the photographer', 'A couple of giraffes are standing by trees and grass.', 'A couple of zebras are grazing next to some trees.']",Three zebras standing in a grassy field with trees in the background.,3.4768755435943604,3960.7724609375
357,"['A herd of zebra stand on a plain in the wild.', 'A group of zebras on a green plain', 'A herd of zebra are grazing in a grassy meadow.', 'A group of zebra stand in the plain.', 'A large group of zebras in a open field.']",A herd of zebras grazing in a grassy field with trees and hills in the background.,4.908138990402222,3958.9013671875
358,"['A white horse is out eating in a field', 'A white horse is chewing ferns in a wooded valley', 'The white horse is standing beside tall plants. ', 'A horse standing on top of a grass covered field.', 'a white horse grazing on some vegetation ']",A white horse with a long mane grazes in the forest.,3.1858139038085938,3980.77587890625
359,"['A woman in tight blue jeans standing next to a brown horse.', 'A woman wearing a cowboy hat posing with a horse.', 'A smiling young woman posing with a sleek brown horse.', 'A midsized horse in a field with her rider standing', 'A pretty young woman is posing with her horse.']",A woman in a red cowboy hat stands next to a brown horse in a grassy field.,4.284220457077026,3980.78271484375
360,"['a woman with a rope leading a horse', 'A woman walking a horse on some property with trees.', 'A woman in high heels is leading a white horse with a rope.', 'A woman leading a horse through an exercise yard.', 'An attractive young woman leads a grey horse through a paddock.']",A woman in a pink shirt and black pants holds a lasso while standing next to a white horse.,5.209182500839233,3980.77392578125
361,"['An almost empty plate with a lemon slice on it', 'A sliced orange on a plate by a fork.', 'A slice of orange laying on a mostly clean plate.', 'a close up of a plate with an orange and a fork', 'orange slice with fork and various greens on plate']",A plate of food with an orange slice and greens.,2.754955530166626,3980.77587890625
362,"['A group of three men standing next to each other on a baseball field.', 'A man wearing a white shirt and standing between two baseball players.', 'a black and white picture of tow baseball players and a coach ', 'A man talking to two people in baseball uniforms.', 'Two old time baseball players talk to a man.']",Three baseball players standing on the field.,2.2734696865081787,3994.58544921875
