image_id,references,pred,latency_s,peak_vram_mib
256,"['a tennis player sitting in a chair shirtless', 'A man without a shirt sitting in front of a fan.', 'A shirtless man sits in front of a fan. ', 'A shirtless man sitting down at a tennis match with a fan in his back.', 'A player attempting to cool off during a tennis match.']",A shirtless tennis player sits on a chair with a towel over his head and a fan behind him.,1.5395123958587646,9168.96826171875
257,"['A person on a court with a tennis racket.', 'Yellow shirted tennis player looking for incoming ball\n', 'A man leaning back with a tennis racquet in his hand.', 'a tennis player on a court with a racket', 'A man holds a tennis racket in his hand and looks up.']",A tennis player in a yellow shirt and white shorts swings his racket at the ball.,1.3612964153289795,9168.81103515625
258,"['Small group with hand held video controllers interacting with out of frame screen.', 'A crowd of people play with the Wii video game console.', 'Some people are playing a game and having some fun. ', 'A group of men standing around a room together.', 'a bunch of kids are standing in a room']",A group of young men playing video games in a classroom.,1.185462236404419,9174.80810546875
259,"['A lady hold a game controller, pointed towards a laptop.', 'this lady is using controllers and those men are watching', 'Woman playing Nintendo Wii in font of business people in office', 'a lady that has  a wii remote in her hand', 'Several professionally dressed men watching a woman holding a Wii controller']",A woman in a white jacket is holding a Wii remote.,1.127082109451294,9171.37451171875
260,"['A person setting in a chair in a living room with a fireplace and windows.', 'A living room with a girl sitting in a chair', 'A view of a living room that appears to be very elegant.', 'A woman sits in one of the easy chairs in the big living room. ', 'A living room filled with furniture and a table,']",A woman sits in a red chair in a living room with an orange floor and walls.,1.3971900939941406,9169.64404296875
261,"['A couple of young guys standing next to each other in a living room.', 'Two guys standing in a room with remotes.', 'a couple of people guys walking down a long hall way', 'Two boys standing up playing a video game.', 'Two guys standing in a room playing video games.']",Two young men playing video games with Nintendo Wii controllers.,0.9458856582641602,9160.2001953125
262,"['Woman in red shirt holding up a tennis racket on a court. ', 'A strong woman is playing tennis on a court.', 'Woman in red shirt getting ready to hit tennis ball.', 'A women who is about to swing at the ball while playing tennis.', 'A woman holding a tennis racquet on a tennis court.']",A woman in a red shirt and black shorts is playing tennis on a blue court.,1.4724299907684326,9169.494140625
263,"['4 different colored sea horses flying with 4 birds.', 'sea horses with birds flying in the sky', 'Four seahorses in the sky next to four birds.', 'Seahorses are photos hoped into a blue sky above sand dunes. ', 'AN EDITED PICTURE WITH SEA HORSES FLYING IN THE SKY.']",A group of seahorse kites flying in the sky above a grassy hill.,1.421363115310669,9168.20263671875
264,"['A man flying a kite on a beach with people standing around.', 'A person standing on a beach holding onto a kite string.', 'A man flying a kite while standing on a beach.', 'A man waves to people in the distance on a beach.', 'A blue tinted photograph of a man flying a kite on the beach.']",A man flying a kite on the beach.,0.9352104663848877,9167.234375
265,"['A microwave sitting on top of a wooden shelf.', 'there is a black microwave that is on top of a wooden table', 'THERE IS A MICROWAVE  THAT IS ON THE DESK TOP ', 'a microwave on a small table with a device on top of it', 'A kitchen counter with a microwave and a toaster oven on a shelf ']",A microwave oven sits on top of a wooden shelf in an office setting.,1.2943344116210938,9177.537109375
266,"['some people are flying kites and one male has a red tie on ', 'some people with kites on a city street', 'Group of teenagers playing with kits in the center of a group of buildings.', 'A few people flying homemade kites in the center of some buildings.', 'some young people are flying a kite in the air']",A group of people flying kites in a dirt lot.,1.1653485298156738,9177.5693359375
267,"['A computer monitor sitting on top of a desk.', 'A picture of a screen in the living room. ', 'A computer is lit up on the checkout counter.', 'a desk with a monitor and a person holding a laptop', 'Part of a computer screen in front of a laptop.']",A computer screen with a Dell logo on it.,1.2150847911834717,9176.173828125
268,"['Kites are flying in the sky over the water at a park.', 'People flying kites over a lake in a park ', 'People flying kites in a park next to a lake.', 'some people a bench some grass trees and kites', 'A filed full of people flying colorful kites.']",kites flying over a lake,0.8917980194091797,9177.9111328125
269,"['The Big Ben clock tower towering over the city of London.', 'a bridge next to a tall building and the big ben tower ', 'An old clock tower stands near a bridge and other large old, medieval type structures.', 'The palace of Westminster, featuring Elizabeth tower that holds Big Ben.', 'A castle is shown on the water next to a bridge.']","The Houses of Parliament in London, England.",0.9398598670959473,9170.08349609375
270,"['a couple of guys with tennis rackets waiting on a ball', 'A tennis player takes a wide stance to return a ball.', 'A man standing on a tennis court holding a racquet.', 'a man running at the end of a tennis court ', 'Competitor with  referee looking on green tennis court.']",A tennis player in white and yellow is about to hit the ball with his racket.,1.3401470184326172,9169.0458984375
271,"['A man swings at a tennis ball on a tennis court.', 'A slow motion view of a person swinging a tennis racket.', 'Three images show the man swinging a racket at the tennis ball. ', 'Three images of the same man hitting a tennis ball', 'there are three pictures of a man hitting a tennis ball']",A man swings his tennis racket at a ball.,0.9827394485473633,9168.3525390625
272,"['Two small clocks sit behind a glass window.', 'Two clocks behind glass reflecting grass and shrubs.', 'looking through a window at a small clock and a large one', 'A large ornate metal clock rests beside a miniature clock, also, featuring great detail, both of which stand behind a pane of glass that  also shows the view from outside. ', 'A clock in a metal frame mounted on a wall.']",A reflection of two clocks in a window.,1.0143566131591797,9177.8740234375
273,"['a building that has a small clock at top', 'A building is shown against the blue sky.', 'An old brick church rising sending into the sky', 'A church clock tower view during the day.', 'The clock on the tower is sort of small.']",A clock tower with a cross on top.,1.1388335227966309,9170.53564453125
274,"['A brown glass on the table for display art', 'A glass with a lady bunched up holding her legs and head tilted with a with candle on the side and lights in the background.', 'A painted glass in Front of some lights', 'A glass vase is beside a white candle.', 'A picture of a cup on the table.']",A glass with a candle and lights behind it.,0.8952963352203369,9162.07080078125
275,"['The ingredients are on the kitchen counter next to the blender.', 'ingredients placed on a table for a dish.', 'A pile of different ingredients sitting next to a  metal blender.', 'A close up of a bowl of uncooked rice and a jar of oil.', 'A table with a blender, oil and several seasonings. ']","A bowl of parmesan cheese, a bottle of olive oil, and some fresh basil leaves on a table.",1.6978952884674072,9177.6376953125
276,"['An illuminated floral display forms the centerpiece of the arrangement in this close up of a dining room table setting.', 'Stemware is set face down on an elegantly set table.', 'A table topped with two wine glasses and a centerpiece.', 'A photo of the table with a vase and flour.', 'A fancy dinner setting, with a centerpiece and turned-over wine glasses.']",A table set with white flowers in the center.,1.0075023174285889,9170.63818359375
277,"['A clock on a pole on a sidewalk.', 'A clock tower that is blue reading ""Lenox Hill Hospital""', 'an image of a clock tower posted on the street', 'The green clock shows the time to passersby.', 'A street clock that has been weathered to a mint green color']",A clock on the side of a building.,1.0085711479187012,9179.43603515625
278,"['A woman sitting at a table while eating food.', 'A woman sitting down holding a spoon and in her hand and eating.', 'A woman eating at her kitchen table ', 'A woman has her picture taken while eating', 'A woman eating food at a table in a kitchen.']",A woman sits at a table with a plate of food and several cups of coffee.,1.8034539222717285,9182.0576171875
279,"['Some food that is on a glass plate.', 'A good lookign dish of food is arrange don a plate', 'A plate of food is sitting on a dining room table. ', 'A piece of roast meat with walnuts and mushrooms on a serving plate', 'Arrangement of food with variety of meat and potatoes in upscale fashion.']",A plate of meat and potatoes with a rosemary sprig on top.,1.282850742340088,9175.75341796875
280,"['Bartender opening a bottle of wine while patron waits patiently', 'A bartender opening a bottle with a rag.', 'Hey man that is opening up a bottle of wine.', 'A young man serving wine at a bar.', 'A bartender opens a wine bottle with a towel. ']",A man in a gray sweater holding a wine bottle and wiping it with a cloth.,1.450171947479248,9178.625
281,"['The little  girl is eating a banana.\n', 'A young girl eating a ripe yellow banana.', 'A girl holding a half eaten banana in her hands.', 'A little child offering a bite of a banana.', 'a close up of a child eating a banana']",A young girl is holding a banana and looking at the camera.,1.2218434810638428,9180.0869140625
282,"['A kitchen that has a tile floor, a refrigerator, a microwave, and a toaster.', 'a kitchen with a refrigerator a microwave and a toaster', 'A workplace break room kitchenette, with refrigerator, two microwave ovens, a toaster and sink.', 'The kitchen has a refrigerator, toaster, and microwaves.', 'A break room kitchen is shown with two microwaves.']","A kitchen with a refrigerator, microwave, toaster and cabinets.",0.9916784763336182,9164.30078125
283,"['A laptop computer sitting on top of a table.', 'A man is seen walking out of a building.', 'A dark room with an open laptop and a computer monitor behind it.', 'A person is near a glass door in a room with a computer.', 'A building has two macintosh computers at the workstations.']",A man walks past a train while looking at a computer screen.,1.312387466430664,9160.87890625
284,"['A man standing next to a bikes and a motorcycle.', 'Two parked bikes on a sidewalk with a person riding a motor bike.', 'A person standing by a bicycle as a motorcycle drives by.', 'Parked bikes on a beautiful, picture perfect, sunny day.', 'A man sitting on a motorcycle near several bicycles with a partially visible person standing nearby.']",A man in a helmet and shorts stands next to a bicycle with a basket on the front.,1.3519020080566406,9159.88720703125
285,"['A bathroom being renovated with pipes in the wall', 'Unfinished bathroom with only a shower base installed', 'a white room with not that much in it', 'A walk in shower in a dilapidated bathroom.', 'The shower room has a light green tint.']",A bathroom under construction with a green wall and white floor.,1.1741859912872314,9176.51171875
286,"['people walking around a tamale truck and a building ', 'Many bicyclists are gathering at the taco truck', 'People riding bikes between a food truck and a building.', 'very well decorated and fruits in a very big box', 'A tamale truck is in a rural city scene.']",A woman on a bike is passing by a food truck.,1.1004972457885742,9169.005859375
287,"['A white toilet sitting in a bathroom next to a wall.', 'THERE IS A BATHROOM WITH A TOILET SHOWER AND SINK', 'SMALL BATHROOM WITH COMMODE, STAND UP SHOWER, AND SMALL SINK', 'White bathroom showing toilet, shower, sink and mirror.', 'A clean and white bathroom with a tub, shower and sink.']",A bathroom with a toilet and shower stall.,1.0073051452636719,9179.03271484375
288,"['A city street filled with lots of traffic and people.', 'A busy street with cars, a motorcycle and a passenger bus', 'A street with a motorcycle, bus and cars travelling on it. ', 'Vehicles are traveling at both ends of the intersection with no traffic control.', 'A bus, cars and a motorcycle driving in busy traffic on the street.']",A busy city street with lots of traffic and people.,1.2473108768463135,9171.40087890625
289,"['A bus stuck in traffic on a busy highway.', 'A bus with a flat tire sitting in traffic on a street.', 'a yellow white and red bus lost a wheel ', 'A passenger bus that is leaning to the right.', 'A white bus with a flat tire sitting next to a bench.']",A bus with the number 475 on it.,1.1553115844726562,9179.4423828125
290,"['There is an indoor toilet underneath a sign that says please flush. ', 'A sign is seen posted above a toilet.', 'A bathroom with a red wall and poster in front of a toilet.', 'This bathroom has red and white walls and a poster.', 'A toilet with a poster above it in a bathroom']","A toilet with a sign above it that says ""Don't flush this.""",1.3017678260803223,9180.99755859375
291,"['A yellow and a green motorcycle in the back of an auditorium.', 'there are two motorcycles that are parked behind seats', 'A pair of yellow and green motorcylces with flame designs running down them.', 'two motorcycles line up as they lean against some seats ', 'a yellow motorcycle and a green motorcycle behind some chairs']",A yellow motorcycle with flame design is in the foreground while a green motorcycle is in the background.,1.4293920993804932,9172.65673828125
292,"['A young woman using a laptop computer while sitting on a bunk bed.', 'A person that is sitting in a bed facing out.', 'A young girl sits in the bottom bunk of her bunkbed.', 'A bedroom with bunk beds and the bathroom next door.', 'Three people live in one room who share a bathroom.']",A person is sitting on a bed in a room with a toilet and sink visible through the doorway.,1.7738103866577148,9178.38671875
293,"['a small bowl of fruit on a table ', 'A lot of strawberries and oranges sitting in a bowl', 'A glass bowl contains peeled tangerines and cut strawberries.', 'A glass bowl of chopped oranges and strawberries', 'A bowl sitting on a table filled with fruit.']",A bowl of sliced strawberries and oranges.,0.7492165565490723,9158.82958984375
294,"['Two men talking to each other on a street corner\n', 'Two people are sitting on chairs talking on at a corner.', 'Two men sitting on the street in front of a building.', 'Street cleaners are taking a rest from work.', 'Two men setting next to each other on the street .']",Two men sitting on the street in front of a building with signs.,1.2842395305633545,9174.0048828125
295,"['A man riding a motorcycle while eating food.', 'Man wearing a helmet sitting on a motor scooter in traffic.', 'A man leans forward on his motor bike as he sits in traffic.', 'A person on a motor scooter with a helmet on.', 'A man on a motor scooter waiting in a group of motor scooters.']",A man in a tan jacket and helmet is sitting on a scooter.,1.1081829071044922,9165.7119140625
296,"['A man that is sitting on a moped.', 'The guy is travelling on his motorcycle outside.', 'A man riding around on a scooter with luggage on his lap.', 'asian man on motorcycle with a large load of cardboard boxes', 'a person riding a scooter with folded cardboard']",A man on a scooter with lots of packages.,1.131687879562378,9193.58984375
297,"['The living room and kitchen of a home.', 'A clean and tidy living area with a kitchen and green accents.', 'Living room area with pass bar leading to kitchen in residence.', 'The view of the door and kitchen area of an apartment from the living room.', 'A small kitchen with a living room and brightly colored pillows.']",A small apartment with a couch and kitchenette.,1.2264087200164795,9179.50634765625
298,"['A man sitting at a computer desk in front of a monitor.', 'a full sized mirror reflecting a man sitting at a desk ', 'an image of a dog sitting on a sitting ', 'A room with a mirrored closet, keyboard and a dog on a bed.', 'a bedroom with a man at a computer in the reflection.']",A dog sits on the floor in front of a mirror that reflects a man sitting at a computer.,1.6029157638549805,9181.10546875
299,"['A motorcycle parked near a fence by a beach.', 'a motorcycle parked on the road in a desert', 'A motorcycle is sitting next to a beach.', 'a parked red motorcycle a fence and some trees', 'A motor bike is parked next to a sandy area. ']",A red motorcycle is parked on the beach.,0.9291102886199951,9173.04443359375
300,"['A motorcycle parked on the side of a road near a city.', 'A view of a motorcycle. The picture is very close.', 'a black and green parked motorcycle some cars and buildings', 'Closeup picture of the front of a clean motorcycle.', 'The front end of a motorcycle in a parking lot.']",A green motorcycle with a large headlight and a red sticker on the gas tank.,1.3417046070098877,9170.15283203125
301,"['A man riding a motorcycle on the side of a road.', 'A man sitting on his motorcycle on dirt just of a paved road.', 'A motorcyclist is pulled to the side of the road.', 'A man on a motorcycle resting on the side of a country road', 'A man parked his motorcycle on the side of the road.']",A man on a motorcycle is riding down a winding road.,1.1518690586090088,9178.7158203125
302,"['A small plane is preparing to land on the strip', 'A small airplane coming in for a landing.', 'A small airplane is in the air on a runway.', 'A Plane on runway taking off above ground.', 'a small plane taking off from a run way in mid air']",A small airplane is taking off from an airport runway.,1.2185800075531006,9170.626953125
303,"['A very tall building sitting along side of a street.', 'A large building is shown next to a busy street with cars on it.', 'this large building has a tower that has a clock on it', 'Traffic passing in front of a cathedral type building', 'Cars driving by an old building and clock tower.']",A large building with a clock tower and cars on the street.,1.190471887588501,9178.51611328125
304,"['A spotted kitten sitting on a wooden bench.', 'A small kitten sitting on a slatted bench.', 'Small kitten sitting on a small wooden table.', 'Small kitten sitting on top of a wooden crate. ', 'A small kitten sitting on a pallet of wood looking back.']",A small kitten sits on a wooden bench near a wall.,1.0040006637573242,9161.55908203125
305,"['A small white dog on a wooden bench.', 'Cute white fluffy dog standing on an old wooden bench', 'A little white dog is standing on a bench.', 'A white dog is sitting on a wooden bench', 'A small white dog stands on a wooden bench.']",A small white dog sits on a wooden bench in a park surrounded by bushes and wildflowers.,1.4440693855285645,9169.5048828125
306,"['A white statue holding open a newspaper while sitting on a bench.', 'A person reading a paper on a park bench', 'The statue on the bench is reading a large newspaper.', 'A statue of a man reading on a park bench.', 'A sculpture of a man reading a newspaper sitting at a bench.']",A statue of a man reading a newspaper on a bench.,0.9840428829193115,9157.62060546875
307,"['A bus stopped in front of a building with the Apple logo on it.', 'An ""Apple"" logo burns bright over a city bus.', 'an apple building and a white bus and people', 'A bus parked near an Apple sign during the night.', 'A bus parked outside and below an illuminated Apple sign.']",A bus with an Apple logo on the side.,1.1621627807617188,9165.57666015625
308,"['Black and white photograph of a man sitting at a bench.', 'A man sitting on a bench in a park.', 'A person on a park bench sits and waits.', 'an image of a man sitting on a park bench', 'Some people are sitting on the benches and relaxing. ']",A man sits on a bench in the sun while people walk by.,1.2109487056732178,9163.490234375
309,"['A group of giraffes walking in the sand.', 'Two giraffes walking around in the grass and dirt.', 'two giraffes running across a field in the mud', 'Three giraffes, one young, in a natural looking habitat.', 'Giraffes in a dirt field with some patches of green.']",A giraffe and her calf walk through their enclosure.,0.9824056625366211,9160.0654296875
310,"['A giraffe walking around in a fenced area in a zoo.', 'Two giraffes standing near a large rock inside a gated corral.', 'Trees mark the far side of a fence that encloses a large environment space with man made rocks and two giraffes, one close up and very large, the other small, and seemingly far away.  ', ""Two giraffe's in a zoo with a large rock."", 'a close up of a giraffe on a dirt ground ']",A giraffe stands in an enclosure with trees and buildings in the background.,1.2868402004241943,9168.82568359375
311,"['Horned mountain goats enjoying green grass next to the snow', 'A white slope covers the background, while the foreground features a grassy slope with several rams grazing and one measly and underdeveloped evergreen in the foreground.  ', 'The elk have horns and are eating grass. ', 'The mountain goats are eating the grass on the slope.', 'The longhorn sheep are grazing on the mountain.']",A group of mountain goats graze on the side of a snowy hill.,1.312708854675293,9174.41162109375
312,"['A dog anchored to a fire hydrant by his leash.', 'A dog sitting with his leash tied to a fire hydrant', 'A large dog is tied up to a fire hydrant.', 'A large dog tied to a yellow fire hydrant.\n', 'A dog laying on the ground its leash tied to a fire hydrant.']",A black and white dog sits next to a fire hydrant.,1.593848466873169,9203.30419921875
313,"['a couple of pictures that have some people and some fire hyrdons', 'Multiple pictures of fire hydrants, a woman standing near a tree, and people posing in front of a boat.', 'A picture collage with fire hydrants and people.', 'Two pictures of a fire hydrant with two pictures of people.', 'A collage of photos including two which portray colorful fire hydrants.']",A collage of hydrants and people.,1.1103260517120361,9205.71826171875
314,"['A person wearing orange pants standing on a bench', 'Someone in orange pants stands on a wooden bench.', 'a man standing on a bench with a sign next to them ', 'A person in red pants stands on a wooden bench with a poster.', 'an image of boy standing on top of  a bench']","A person in orange pants stands on a wooden bench with a sign that says ""YETI'S GO TO BEZ.""",1.7900066375732422,9172.568359375
315,"['The pedestrian is walking down the side of the highway by the bus.', 'A transit bus passing a man on a sidewalk.', 'Guy walking pass a bus sitting at the curb ', 'a man is walking down the sidewalk next to a bus on the street', 'a man walks down a sidewalk as a vehicle passes ']","A bus is driving down the road next to a sign that says ""Mukarba Chowk.""",1.6099467277526855,9175.646484375
316,"['A television screen in an open space at a political function.', 'A television set with a politician on the screen. ', 'A picture of someone in the TV on the wall.', 'A room that houses several pieces of campaign memorabilia.', 'A television is in a wall and on']",A man in a suit is on a television screen.,1.283461093902588,9181.42919921875
317,"['A beautiful bird with brown wings, glides over the water', 'A brown bird with a white head flys over  a large body of water.', 'The brown eagle is soaring over the ocean.', 'An eagle flies low over the open water.', 'A bird swooping down to the water to catch food.']",A bird flying over the water.,0.8663570880889893,9167.05126953125
318,"['An old firetruck sits empty in a parking lot.', 'A fire truck parked in a parking lot with other trucks. ', 'A fire engine parked in a parking lot.', 'a fire truck parked in a lot ', 'A fire truck sitting in the stations park lot.']",A fire truck is parked in a parking lot with other vehicles around it.,1.2436072826385498,9167.1220703125
319,"['A yellow hazard sign sitting on the side of a road.', 'A warning sign for high water is on the side of the road.', 'The sign is a good reminder that there is water on the pavement.', 'A Water on Pavement sign in a flooded area of a road.', 'a street sign mentioning water on the road']",A flooded street with signs warning of water on the pavement.,1.081860065460205,9165.9375
320,"['A woman sitting on top of a bed with curtains hanging over it.', 'Two people that are laying in bunk beds and looking up.', 'A pair of people lean out from behind curtains and smile.', 'A person is sitting behind a curtain with another person behind them.', 'A guy peeks out from behind a curtain.']",A woman peeking out from behind a curtain on a train.,1.0482244491577148,9155.61669921875
321,"['some children are riding on a mini orange train', 'Several children are riding on a toy train ride.', 'The children are riding on an indoor train. ', 'Several children on a small  indoor kiddie train.', 'A group of children ride on an indoor train.']",A group of children sit in a red train car on a track.,1.1077115535736084,9156.9365234375
322,"['The train is approaching and a man is getting off his bicycle.', 'A train approaching a station with a man and a bike on it. ', 'A train is pulling up to people waiting and a crossing guard getting off his bike.', 'A group of passengers at a train station standing on the platform as a train arrives', 'A person getting off a bike and a train coming on the tracks.']",A man in a safety vest is getting ready to board a train.,1.327446460723877,9173.564453125
323,"['Two street signs are sitting on top of the pole', 'a couple of very large signs by a buliding', ""A sign letting drivers know that they can't stop on the curb. "", 'There is a billboard add on the side of the street.', 'A view of several billboards and two traffic signs on one pole. ']",A billboard with the words Dress Code? on it.,1.1199700832366943,9174.3232421875
324,"['A few birds are on the roof of a house.', 'A bird flies away from three others that are sitting.', 'A bird taking flight from a rooftop away from the other birds', 'three birds perched and one flying towards the viewer', 'An insect sitting on top of a wooden deck.']",A bird is flying in front of a blue roof.,1.0348234176635742,9166.75
325,"['A school bus and a silver car waiting at a railroad crossing for a train to go past.', 'Cars and a bus stopped for a train at a crossing.', 'A train traveling across a road in front of a school bus.', 'Automobiles stopped at an intersection because of a passing train. ', 'A silver car is stopped in front of train tracks as a train crosses.']",A silver car is stopped at a red light in front of a train and a school bus.,1.4345431327819824,9167.119140625
326,"['Small black and white pig on wheeled cart with protest sign.', 'A small pig with a sign in the middle of the street.', 'a small dog sits inside of a small cart ', 'The pig  is sitting in front of the ironic sign.', 'A pet pig on a cart helps deliver a political message.']","A pig in a shopping cart with a sign that says ""TAXED ENOUGH ALREADY STOP THE PORK"".",1.94964599609375,9165.630859375
327,"['The street is blocked by a truck and a crane.', 'A car and a large truck on a city street.', 'The small maroon car drives near two large trucks.', 'A car sitting in the middle of the road near a construction vehicle.', 'A red car on street with utility vehicles in background.']",A red car is driving past a construction vehicle on the road.,1.2266945838928223,9176.6728515625
328,"['A woman pets the cat that is standing on the rocks.', 'a woman standing near a gate made of rock with her black cat ', 'A person standing next to a rock wall near a cat standing on it. ', 'There is a cat in the rock with a person', 'a cat that is sitting on top of a rock wall']",A person with a backpack and a black cat on a stone wall.,1.25935959815979,9176.3466796875
329,"['A herd of cattle walking across a beach next to the ocean.', 'A group of cows walking down a beach.', 'Four cows walking down a sandy beach near the water.', 'COWS WALKING ALONG THE BEACH, AND PEOPLE OUT IN THE WATER', 'A group of cows walking on a beach and people and a boat in the water.']",Cows walking on the beach with people in the water.,1.1466186046600342,9177.02001953125
330,"['A black bomb squad truck driving down a  road.', 'Several police vehicles at an urban crime scene.', 'A bomb squad emergency vehicle has stopped in the middle of an intersection. ', 'A bomb squad vehicle in the middle of an intersection.', 'A bomb squad truck turning at a crosswalk. ']",A bomb squad truck is parked on the street.,1.0748658180236816,9176.32568359375
331,"['A truck that is sitting in the street.', 'A white truck pulling double orange trailers down the road.', 'A tractor truck carrying an extra trailer down a street.', 'a white and red truck is driving down the road', 'A truck with two trailers moves down a road. ']",A large orange truck is driving down the road.,1.2300984859466553,9174.5751953125
332,"['a man leaning over the back of a truck in front of buildings', 'A man bending into the back of a truck on a street.', 'A man in a construction outfit leaned over a utility truck.', 'a man reaches in the back of a truck ', 'a man is reaching for something in the truck bed']",A man in a yellow vest is loading dirt into the back of a van.,1.3765575885772705,9176.048828125
333,"['A man is leading a cow with a ribbon on its neck.', 'man with grey hair leading a cow with red ribbon', 'An old man walking a big brown cow around.', 'A man that is standing with a cow.', ""A man is walking with a cow who's sporting a red ribbon. ""]",A man in a vest and jeans is holding a cow by the halter.,1.2982127666473389,9168.33544921875
334,"['A large Siamese cat sitting on top of a laptop computer.', 'THERE IS AN ADULT CAT SITTING ON THE LAP TOP', 'A Siamese cat is laying across the laptop keys.', 'This cat has no intention of giving up the computer keyboard to a human.', 'a cat resting on a laptop keyboard in a bedroom']",A cat laying on top of a laptop.,0.8417439460754395,9162.8603515625
335,"['Very artistic photograph of a house, a lake and a wooden boat', 'a small boat floating down a river by a house', 'A canoe in the water near grass and a house.', 'A body of calm water with a wooden canoe docked on the side and a home across the water.', 'a house sits next to a swampy river ']",A house sits on the shore of a lake with a boat nearby.,1.2089784145355225,9168.33349609375
336,"['A long wooden table with a woman sitting under an umbrella.', 'A lone woman huddles under her umbrella at a picnic table in the rain.', 'A person with a umbrella and a glass at a table.', 'a woman holding an umbrella whiile standing by a counter ', 'A woman and man talking underneath an umbrella']",A couple sits at an outdoor bar under an umbrella.,1.4003145694732666,9178.87353515625
337,"['An elegant with a red shawl draped on top of it.', 'An elephant draped with a colorful blanket wearing a decorative head piece.', 'The elephant is forced to wear the costume. ', 'An elephant stands while wearing a colorful cloth.', 'An elephant walking draped with a colorful blanket.']",An elephant with a red blanket on its back.,0.8653130531311035,9158.71337890625
338,"['A man with a guitar in front of a microphone.', 'a guy plays guitar on the stage center', 'a man is playing a guitar on a stage ', 'Man wearing a white shirt and black tie playing a guitar. ', 'A young man singing and playing the guitar.']",A man in a yellow shirt and tie plays guitar on stage.,1.035048007965088,9156.859375
339,"['Two men in bow ties standing next to steel rafter.', 'Several men in suits talking together in a room.', 'An older man in a tuxedo standing next to a younger man in a tuxedo wearing glasses.', 'Two men wearing tuxedos glance at each other.', 'Older man in tuxedo sitting next to another younger man in tuxedo.']",Two men in tuxedos stand next to each other.,1.2059438228607178,9175.16650390625
340,"['A cat sitting on top of a bed.', 'A cat with blue eyes sitting on a pink bed.', 'this is a cat sitting on a white bed', 'A cat sitting on top of a bed on the comforter ', 'there is a cat that is laying on top of a pink bed sheet']",A cat named Bear sits on a pink bed.,1.054387092590332,9175.8271484375
341,"['People inside a commuter train, with their luggage and bicycles.', 'People with luggage on an airport transfer bus.', 'The travelers are all traveling with their best luggage.', 'A group of people sitting and standing on top of a train.', 'Passengers with luggage in an airport ""limo"" bus.']",A woman is eating a sandwich while standing in a train with luggage.,1.4134411811828613,9168.12353515625
342,"['Men in blue with hats are riding elephants.', 'A large group of people riding on top of some elephants.', 'A group of elephants being ridden by people wearing blue', 'A group of men riding on the backs of small elephants.', 'Boys with wide hats are riding elephants on the dirt.']",elephants with people on them,0.7192897796630859,9160.98779296875
343,"['A couple of adult elephants with a baby one following along.', 'Two large elephants together with a baby elephant close by.', 'A family of elephants walking through a grassy area.', 'a couple of elephants walk as a baby walks next to them', 'A herd of elephants walking across a grass field.']",elephants in the wild.,0.7808737754821777,9165.2568359375
344,"['A woman watching another woman walk with a suitcase on wheels.  ', 'a girl watching another girl trip while pulling her suitcase', 'A woman carrying a suit case and losing her balance.', 'A girl is having a hard time pulling a suit case.', 'A young beautiful woman in a short jean skirt.']",Two women playing with a suitcase outside.,0.9537231922149658,9175.4052734375
345,"['A large open multi- colored umbrella and tree branches.', 'An umbrella blocks the sun beside a palm tree.', 'this is a mulicolored stripe sun umbrella near a palm tree', 'A multi-colored umbrella that is blocking out the sun', 'the sun peeking through a colorful umbrella next to a palm tree ']",A colorful umbrella is open in the sun.,1.0154221057891846,9175.92529296875
346,"['The man is playing Frisbee with the young boy.', 'A man is playing frisbee with a school child.', 'A couple of people that are playing with a frisbee.', 'A man holding one frisbee and throwing another.', 'A young man is throwing a Frisbee to a boy in a gravel lot with other children and people walking around.']",A man in a yellow shirt holds a frisbee while another man in a white shirt walks away from him.,2.0660195350646973,9171.4541015625
347,"['The young man is outside playing a game of Frisbee. ', 'A man is holding a yellow frisbee outside', 'A man outside playing frisbee in front of a building.', 'A young man in black clothes holding a yellow frisbee', 'A boy is throwing a frisbee outside a building.']",A man holding a frisbee in front of a building.,1.126880168914795,9167.3203125
348,"['A large black dog with long hair standing on steps.', 'three large dogs sitting outside near a forested area', 'Three dogs sitting on the levels of an empty tiered garden.', 'There is a group of dogs in a yard', 'Three dogs are sitting at various levels in grow boxes.']",Three dogs sitting on a wooden bench in a yard.,1.1080560684204102,9175.22998046875
349,"['A zebra is lying on the ground with other zebras.', 'A zebra lays down in a leafy field.', 'A picture of an animal on the ground.', 'A lazy zebra lays in the straw near a rocky field.', 'Several zebras laying down in a rocky field.']",A zebra laying down in the dirt.,0.9173679351806641,9165.83349609375
350,"['A cats sits on the table with a dog outside.', 'A dog and a cat are watching the plants on the table..', 'A dog looks through a window at a cat sitting on a table. ', 'A cat sitting on a table next to plants and a dog outside of a sliding glass door, looking in.', 'Dog looking in a window at a cat next to plants.']",A cat and a dog looking at plants in a window sill.,0.9895641803741455,9158.31884765625
351,"['A couple of men playing a game of frisbee.', 'Two men on opposite teams jumping for a Frisbee.', 'Two men are reaching to catch a frisbee.', 'Two men playing a game of Frisbee in a field.', 'The men are playing a game of Frisbee on the grassy field,']",Two men jumping to catch a frisbee.,1.1568505764007568,9165.5224609375
