image_id,references,pred,latency_s,peak_vram_mib
198,"[""A man getting a kiss on the neck from an elephant's trunk"", ""A man being kiss by a baby elephant with it's trunk."", 'A man throws his head back as an elephant touches his face with its trunk.', 'An elephant using his truck to cuddle with a man.', 'A man is playing with an elephant in a field.']",A man is laughing while being touched by an elephant's trunk.,3.298661708831787,6534.9013671875
199,"['The old, adult elephant stands near a wire fence.', 'An elephant standing next to an electric fence', 'An elephant at a zoo on a sunny day', 'A picture of an elephant in a zoo enclosure.', 'An elephant standing inside of a dirt pen.']",An elephant walks on a dirt path near a fence and greenery.,3.4080870151519775,6524.1767578125
200,"['A group of people standing next to each other near a ground of people on a green patch fo grass.', 'A large crowd is watching a group who are dressed in old swimming clothes.', 'The beach is filled with people, whom are expecting someone.', 'A large crowd gathered watching another smaller crowd', 'PERFORMERS DOING A SHOW IN FRONT OF SPECTATORS']","A group of people dressed in red and white costumes walk along the grassy edge of a beach, with a large crowd watching from the shore.",6.704954385757446,6528.4765625
201,"['Two row boats are laying upside down in the woods.', 'Two small green boats on a platform in the woods.\n', 'A couple of boats turned over in a forest.', 'A green coat flipped upside down on top of a beach.', 'there are two green small boats in the woods']","""Abandoned Canoes in the Woods""",2.3477957248687744,6504.1318359375
202,"['A woman holding a red and white umbrella while standing in a cave.', 'Lady bent over with red polka dot umbrella inside a brick building.', 'Woman in high heels in a crumbling room.', 'Woman holding up an umbrella in a rundown building. ', 'A woman in a sheer dress leans down while holding an umbrella.']",A woman in high heels and a polka dot umbrella stands in an abandoned building.,4.48360276222229,6534.84326171875
203,"['A man riding on the back of an elephant through a city street.', 'Man riding on the back of a painted elephant. ', 'A man in colorful clothing riding a painted elephant.', 'a man in a white shirt is riding an elephant and some buildings', 'An old decorated elephant and its colorful rider']",A man rides an elephant in front of a yellow building.,3.097097396850586,6524.1826171875
204,"['A white dog sitting on red table next to metal object.', 'A small dog with orange hair sitting on top of a desk.', 'A dog with orange hair that is sitting down.', 'A small white dog looking into a camera.', ""Cute little dog poses for a picture with the top of it's head dyed""]",A small white dog with orange and yellow hair on its head is standing on a red carpet.,4.850970983505249,6500.271484375
205,"['A majestic bear looks out across a grass plain.', 'AN ADULT BEAR IS STANDING IN THE FIELD ', 'A black and white photo of a bear in the wilderness.', 'a big brown bear standing in an open field next to some rocks', 'A big furry bear standing in the middle of a field']","A bear stands on a grassy hillside, surrounded by rocks and mountains in the background.",4.385163068771362,6516.3349609375
206,"['The animal food tray and cage is empty.', 'some kind of cage that is next to a tree', 'a couple of frisbees are stuck in a small tower', 'A view of a piece of art near a tree.', 'A Frisbee golf net in a park with several Frisbee in it.']",A disc golf basket with two discs in it.,2.8327269554138184,6524.18994140625
207,"['A group of people standing on a field playing disc golf.', 'A group of people stand next to a bench outside.', 'A group of people standing beside a bench with frisbees.', 'Three men and a woman in the park with frisbees. ', 'A group of people who are outside holding a Frisbee.']",A group of people standing around a bench with frisbees and a bag on it.,4.431339979171753,6524.1982421875
208,"['A chubby black pony in a pasture looking ahead.', 'A large black horse has a long mane of hair.', 'A large black horse standing on a field filled with green and brown grass.', 'A BLACK HORSE IN THE GROUND IN A HILLY AREA.', 'A large, totally black horse standing in a field.']",A black horse stands in a grassy field with trees in the background.,3.6065142154693604,6524.162109375
209,"['A man riding on the back of a brown horse.', 'Two people ride matching cream-colored horses at a gas station.', 'Two men are riding on horses at a gas station.', 'two young men on horseback at a gas station near some gas pumps and trucks', 'a teenager on a horse at a gas station.']","A man rides a horse at a gas station, with another person standing nearby.",4.080912351608276,6524.17724609375
210,"['a couple of horses pull a contraption ', 'Two irking horses pulling a piece of equipment guided by a man.', 'Man in a field walking behind two Clydesdale horses.', 'A man guiding a plow being pulled by two horses.', 'A man behind farm equipment pulled by horses']",A man leads two large horses in a field.,2.6233859062194824,6524.1884765625
211,"['Two draft horses pulling plow, color, under cloudy skies with trees and other horses in background.', 'A farmer with draught horses uses a plow to furrow', 'Two large brown horses pulling a plow as a farmer guides them.', 'Two brown horses pull a plow, steered by a man behind.', 'A man is plowig a field with two large horses.']","Two brown horses are harnessed to a plow, with a man standing nearby.",4.835520505905151,6524.19287109375
212,"['A woman riding on the back of a brown horse over an obstacle.', 'A horse rider on a brown horse going over a tall jump.', 'A woman on a horse jumping a bar on a course.', 'A female equestrian on a brown horse, jumping over a double hurdle.', 'The horse is jumping over the poles outside.']",A horse and rider jump over an obstacle in a competition.,3.023047685623169,6520.962890625
213,"['A man jumping a brown horse over an obstacle.', 'A person riding a horse who is jumping over obstacles. ', 'A horse and rider making a jump over a fence on a field', 'A man on a horse during  a race jumps over a hurdle', 'A person sitting on a horse in air over gate in grass with people and trees in background.']",A horse and rider jump over a hurdle.,2.414836883544922,6520.29736328125
214,"['an equestrian riding a horse jumping an obstacle ', 'A person on a horse jumping over a obstacle.', 'A jockey riding and jumping with a horse in an obstacle course.', 'a woman getting her horse to jump over a couple of poles', 'A rider and horse are a third of the way into a jump.']",A horse and rider jump over an obstacle.,2.9595189094543457,6521.119140625
215,"['A professional rider is riding a horse outside', 'a man is riding a brown horse down a green field', 'The person is riding a horse in the pen.', 'A young girl rides her horse in the middle of a course.', 'a girl in full riding gear riding a brown horse']",A horse and rider in a dressage competition.,2.5966780185699463,6520.86865234375
216,"['A person is riding a horse around on grasses', 'The woman is riding the horse on the course.', 'A jockey rides a horse in a field', 'a woman dressed in English riding clothes rides a horse ', 'A person riding on the back of a horse walking across a field.']",A woman riding a horse in a field.,2.3730990886688232,6521.6689453125
217,"['A young person ridding a horse jumps a gate in a competition.', 'A man riding on a horse as it jumps over a pole. ', 'A woman is riding a horse as it jumps over a bar.', 'there is a woman jockey riding a hose over the hurdle', 'A woman riding a horse jumps over an obstacle.']",A horse and rider jump over an obstacle.,2.85921311378479,6521.703125
218,"['Three people are loading a horse into a horse trailer.', 'This is a horse being put into a trailer.', 'Three people try to guide a horse into a trailer. ', 'Three men are pushing a horse onto the back of a horse trailer.', 'Four people trying to get a black horse into the back of a blue and white truck.']",Horse being loaded into a trailer.,2.155743360519409,6521.326171875
219,"['A woman standing in front of a box handing a woman a bag of food.', 'A blond lady with a flowered shirt passes out watermelon.', 'A woman that is handing fruit to someone else.', 'A woman wearing plastic gloves handing out fruit slices from behind a table.', 'The woman is handing a package to another person. ']",A woman handing out watermelon to someone.,2.5357601642608643,6534.9111328125
220,"['there is a male skier going down a hill', 'this is a man skiing down a snowy slope', 'A person skiing down a mountain on a trail.', 'Skier with a red jacket on going down the side of a mountain. ', 'a man riding skis down a snow covered slope.']",A skier in red jacket and black pants skiing down a snowy slope with poles on either side.,5.301020860671997,6534.88818359375
221,"['Meat and a salad with knife and fork on a plate.', 'a close up of a pate of food with meat ', 'A plate topped with meat and a salad.', 'A plate with salad and a cut of meat and silverware laid on top.', 'A dinner plate with a colorful salad and grilled meat.']",A plate of food with a fork and knife.,2.5195767879486084,6511.60107421875
222,"['An assortment of fruits and vegetable all set together', 'A display of strawberries, peas, broccoli, carrots, radishes and potatoes. ', 'Fresh fruits and vegetables piled in a wooden box.', 'Various fruits and vegetables are on display close together.', 'a variety of different vegetables and some strawberries']","A variety of fresh vegetables and fruits, including strawberries, broccoli, radishes, carrots, green beans, and potatoes, are displayed on a table.",7.080284833908081,6524.19677734375
223,"['A person on a skateboard does an air trick.', 'A somewhat blurry image of a young man in the air on his skateboard. ', 'A man in red shirt doing a trick on skateboard.', 'A man flying through the air on top of a skateboard.', 'A person jumping up in the air on a skateboard.']","A skateboarder in mid-air above a ramp, with houses and a cloudy sky in the background.",4.60933780670166,6534.8955078125
224,"['Skateboarder and his shadow, performing the same trick', 'A guy on a skate board does tricks on it ', 'A skateboarder performing a trick on a ledge.', 'A young man skateboarding casts a shadow on the concrete.', 'The boy is riding his skateboard outside alone.']","A skateboarder rides down a ramp, casting a shadow on the ground.",3.9662246704101562,6520.2451171875
225,"['The sandwich is decorated in a very unusual way.', 'A gourmet hamburger with a beverage behind it.', 'A hamburger sitting on top of a wooden cutting board.', 'A meat sandwich atop a table with a drink in the background.', 'A BIG HAMBURGER SITTING ON TOP OF A COUNTER AND A GLASS OF WINE ']",A burger with a glass of wine in the background.,2.7917258739471436,6525.45263671875
226,"['A chocolate dessert cake ready on a plate with a fork', 'A blue and white plate with a chocolate dessert on the plate and powdered sugar on top.', 'A chocolate cake sitting on a plate topped with powered sugar.', 'Pastry dessert with powdered sugar and carrots on a blue and white plate.', 'A dessert cake is on a plate with a fork. ']",A small cake on a plate with carrots in the background.,2.9840219020843506,6525.91455078125
227,"['A lot of food that are in some baskets.', 'A colorful display of vegetables and produce at a market.', 'A produce stand in an open air market with different veggies.', 'Fruits and vegetables are being sold in a market.', 'An outdoor stall sells tomatoes, bell peppers, green beans, carrots, zucchini, eggplants, and turnips. ']",A variety of vegetables in boxes at a farmers market.,3.386019229888916,6524.2197265625
228,"['People are standing on top of a snowy mountain.', 'A group of people on slope with snowboards and skis.', 'man on his knees with his snow board still attached, hands on hips', 'A skier on skies and a snowboarder carrying a snowboard on a mountain slope.', 'The snowboarder is posing for a picture on the mountain. ']","A person in a black and white jacket sits on the snow with their snowboard, while another person in yellow skis nearby.",5.742494821548462,6524.17724609375
229,"['A man skiing down a snow covered slope.', 'A person on skis going down a mountain slope.', 'A man on skis sliding down a snowy mountain.', 'A skier sliding down a snow covered hill.', 'A man on skies is cutting through the snow']","A snowboarder in a red jacket and black helmet is carving through the snow, leaving a trail of powder behind them.",6.151261806488037,6534.845703125
230,"['a collage of a skateboarders trick on his skateboard', 'A kid skateboarding while other kids stand and watch.', 'Two boys skateboarding on a ramp at a skate park.', 'Two skateboarders doing tricks at a skate park', 'A boy on a bike watches a boy on a skateboard go over a ramp.']",A skateboarder in mid-air performing a trick at a skate park.,3.359598159790039,6524.15673828125
231,"['A small child on a skateboard photoshopped over a street image.', 'A young boy with a gold shirt is on a purple skateboard.', 'A little kid that is on a skateboard.', 'A young boy riding a skateboard on a sidewalk', ""A young skateboarder isn't much bigger than his board.""]",A young boy skateboards on the sidewalk next to parked cars and bicycles.,4.238756418228149,6534.85693359375
232,"['A BBQ topped with lots of sausages sitting side by side.', 'There are many links of sausage on the grill.', 'Several rows of cooking hot dogs on a grill.', 'a number of hot dogs cooking on a grill', 'The many sausages are arranged on the portable grill.']",Hot dogs cooking on a grill.,1.9643034934997559,6496.0009765625
233,"['A woman in green sweater eating a hotdog by campfire.', 'a person eating an apple with a plate of food', 'A person eating from a plate on their lap while sitting in a camping chair.', 'A person is sitting outside in a chair with a plate of food.', 'A woman eating a sandwich near a campfire.']",A woman eating pizza at night in a chair.,2.623906135559082,6534.86767578125
234,"['The man stands next to a child standing on a canoe with a paddle.', 'A man and young child are standing with canoes in a harbor filled with boats.', 'A man standing next to a child in a green boat.', 'People at the beach bringing their boat in.', 'A couple of people getting ready to go boating.']","A man and child stand on the beach next to a kayak, with several boats in the water behind them.",5.626992225646973,6524.18310546875
235,"['Advertising photograph of a surf-themed birthday cake from a bakery', 'A birthday cake with a island design and theme.', 'a birthday cake decorated to look like an island with surfboards', 'The birthday cake has dark and light blue frosting.', 'A blue cake features a small island on top and sharks swimming on the bottom of the cake.']",A blue frosted cake with a beach scene on top.,3.2002391815185547,6556.35498046875
236,"['Surf boards adorn the windows of a dessert shop. ', 'Surfboards line the restaurant windows with the chalkboard menu.', 'A group of surfboards sitting up against wooden poles.', 'Three surfboards in a display with awards and pictures', 'Three snow boards behind trophies in a window.']",A window display of surfboards and a chalkboard menu with desserts for sale.,4.312334060668945,6534.91650390625
237,"['A meal is lying on a plate on a table.', 'part of a sandwich sitting on a table', 'A plate with a burger that is halfway eaten. ', 'A half eaten meal sitting on a plate.', 'A sandwich with a bite taken on a plate.']",A sandwich on a plate with a cup of something next to it.,3.482924699783325,6538.02294921875
238,"['A couple of plates topped with sloppy joes.', ""Two sloppy joe sandwiches, each on it's own plate."", 'Two sloppy joe sandwiches on two separate plates', 'A couple of plates have sloppy joe sandwiches. ', 'A sandwich is sitting in a white plate on top of a wood table.']",A sloppy joe sandwich on a plate with another in the background.,3.202270030975342,6524.17578125
239,"['A cake made to look like a wrestling ring.', 'there is a birthday cake that looks like a boxing ring', 'Wrestling ring sitting in the middle of an open room.', 'This is a birthday cake that looks like a wrestling rink. ', 'A birthday cake shaped like a wrestling ring.']",A birthday cake decorated to look like a boxing ring.,3.5405101776123047,6534.8896484375
240,"['Two surfers catching two different waves, one after the other.', 'Two people are riding on surfboards in the ocean.', 'Surfers ride towering waves on the open ocean.', 'Two men ride surfboards through the crashing waves.', 'Two surfers are riding two large ocean waves.']",A surfer rides a wave in the ocean.,2.822258234024048,6561.53369140625
241,"['Two people standing on a beach next to the ocean.', 'Two surfers stand with their surfboards on a beach.', 'Two people on beach holding surfboards under their arms.', 'People standing in an over cast ski looking out to sea with surf boards.', 'Tow men standing on a beach holding surfboards.']","Two surfers stand on the beach, holding their boards as dark clouds loom overhead.",4.721985101699829,6561.47265625
242,"['A young boy laying in bed with a pacifier in his mouth', 'A child is landing on a shallow pillow.', 'A child laying on a bed with a white pillow.', 'a small childi is laying in a bed', 'A young child with a pacifier lying down in his bed']",A baby sleeping on a bed with a pacifier in its mouth.,3.3790934085845947,6524.17529296875
243,"['a sleeping child in a bed with a black and white cover', 'A bed with a person sleeping in it covered in a blanket.', 'A little boy asleep under a sunflower print blanket', 'A person in a bed with a dark bedspread with flowers.', 'Child in bed covered with a flower patterned blanket. ']","""Resting under the stars.""",2.0927531719207764,6524.17919921875
244,"['A man is holding a tennis racket while posing.', 'A man holding a tennis racket in a field', 'A person shows off his tennis racket in a suit', 'The man is the sport jacket is holding a racket.', 'A man with shorts and long tube socks holds a racket']",A man in a blue and red striped blazer holds a tennis racket.,4.216099739074707,6534.88037109375
245,"['there is a tennis racket and a laptop on the floor', 'unable to see this image in this particular hit', 'A man laying his head down next to electronics, a butterfly, and a book. ', 'A man is laying by a racket, laptop, cell phone, and other objects. ', 'a man lies on the floor next to some gadgets']","A man laying on the floor with a laptop, camera, and other items around him.",4.315310955047607,6534.91796875
246,"['a person on a tennis court in tennis wear ', 'a woman in tennis gear holding a tennis racket on a tennis court', 'Tennis player on court holding racket with hand on hip.', 'A woman holding a tennis racket standing on a tennis court.', 'A tennis player is playing in a match.']",A woman in a white shirt and hat holding a tennis racket.,3.4532625675201416,6534.92333984375
247,"['A disorderly living area is free from decorative elements.', 'A small living space with a couch, desk, chair, and bookcase.', 'There is a laptop computer in a room with a couch and a bookcase.', 'A simple room with minimal decor and furniture. ', 'A small room with a computer and bookcase. ']","A small room with a desk, chair, bookshelf and a couch.",3.5637047290802,6534.87255859375
248,"['A woman holding a game controller as her friend watches.', 'a couple of women are playing video games', 'A group of people are gathered together for an event.', 'Two women standing next to each other with one holding video game controllers.', 'two women holding remotes playing a game ']","Two women playing video games with the words ""Drown to Life"" projected on the wall behind them.",4.613587141036987,6499.3486328125
249,"['A living room that has a bunch of different couches.', 'A living room filled with furniture next to a window.', 'A living room with white walls, rectangular windows, and grey and red furniture. ', 'A room with a couch, chairs, television and a table. ', 'A room with a full wall of windows with multiple sofas and chairs.']",A living room with white walls and large windows.,2.931731700897217,6534.86328125
250,"['A living room with hard wood floors and a book shelf.', 'A reading room,in the corner of which paint board with a painting is kept.', 'A large painting and book shelf in a living room with wood floor', 'A living room has guitars, shelves, and a painting.', 'A room with a painting, books, and guitars. ']","A room with a bookshelf, guitar, and painting.",2.959798812866211,6524.17529296875
251,"['A TV sitting in a living room on top of a TV stand.', 'A TV is on in this unique and eclectic living room.', 'This is a nice living room set up with two couches and a television.', 'A living room with a chair, couch, coffee table and television.', 'empty room with the lights on and tv on']",A living room with a TV playing a movie and a lamp on the table.,3.874591588973999,6506.77392578125
252,"['A little kid that is playing with stuff.', 'a person hanging paper kites to a wire', 'a teenager hanging paper tassels from a long string', 'A young boy tying paper kites to a string stretched across a room.', 'A boy hangs up paper kites on a string. ']",A man is hanging up colorful flags on a string.,2.8789451122283936,6515.6181640625
253,"['A laptop next to two computers, keyboards and some mouses.', 'There are two desktop computer and one laptop on the desk.', 'A laptop sits on a table next to desktop computers. ', 'a long disk with several laptops and PC computers ', 'A desk with several monitors under it and two computers and a laptop on top of the desk. ']",A desk with several computers and monitors on it.,2.691667318344116,6534.8779296875
254,"['A large clock tower on top of a church building.', 'A pole on top of a large clock tower.', 'Far shot of the clock and flag pole of a building.', 'A building with a clock tower on top and a flagpole extending into the sky, with no flag on it.', 'A clock tower has a white pole on top.']",a clock tower with a blue sky and clouds in the background,3.2484068870544434,6534.8857421875
255,"['Two people on a beach flying a kite in the air.', 'Two people on a beach flying a kite.', 'Two people fly a kite on a beach.', 'Two people are on a beach flying a kite.', 'Two people standing on a sandy beach flying a kite.']",Two people flying a colorful kite on the beach.,2.6264657974243164,6534.865234375
256,"['A group of people walking past a tall clock.', 'a group of people walk on a side walk next to a clock ', 'A clock that is at the top of a pole.', 'Blurred images of people walk past a huge clock on a street.', 'People walking by a clock on the street.']",A clock on a pole in front of a Birks store.,3.191166400909424,6524.18017578125
257,"['a big clock on a blue pole in a small downtown town', 'A blue clock sitting on the side of a road.', 'A pole that has a clock on the top of it.', 'There is an ornate clock on the sidewalk', 'A photograph of a decorative street clock on a sidewalk. ']",A clock on a blue pole in front of a building.,3.7183825969696045,6534.88134765625
258,"['a tennis player stretching to hit a tennis ball ', 'A tennis player at a professional match reaching to hit a ball', 'A man serves a tennis ball during a match.', 'a male tennis player with a blue shirt is playing tennis', 'a tennis player swinging his racket on a tennis court']",A tennis player swings his racket at the ball.,2.5813190937042236,6521.97412109375
259,"['A pizza covered with various toppings and some fruit wedges.', 'a pizza with many toppings and lemon slices', 'a close up of a pizza with several toppings ', 'A pizza topped with cheese, vegetables and lemon wedges.', 'Two lemon slices garnish a food topping of tomatoes and diced meat mixed with a white sauce and spread over crusty bread.  ']","A pizza topped with tomatoes, cheese, and lemon slices.",3.0233428478240967,6528.4814453125
260,"['A woman holding a tennis racquet on top of a tennis court.', 'A girl in a tennis outfit getting ready to swing a tennis raquet on a tennis court.', 'A woman on a tennis court, holding up a tennis racket with both hands.', 'A woman holding a tennis racket on a court.', ' The girl is ready to hit the tennis ball.']",A woman playing tennis swings her racket at the ball.,3.2880616188049316,6504.03515625
261,"['A woman holding a tennis racket in her hand', 'A woman prepares to swing her tennis racket', 'A tennis player prepares to serve the ball.', 'A tennis player is swinging at a tennis ball.', 'a woman raising her arms up so she can serve a tennis ball ']",A woman playing tennis swings her racket at the ball.,2.6893186569213867,6502.017578125
262,"['A laptop and a computer mouse on a desk.', 'a desk with a laptop a mouse and a bottle of water ', 'Computer desk with laptop open on it with pictures on wall', 'A table with office materials and a laptop on it.', 'A very dimly lit room with a laptop open.']","A cluttered desk with a laptop, mouse, and a bottle of water.",3.7152998447418213,6524.1943359375
263,"['A tall clock sitting next to a fence and a forest.', 'A tall lamp post clock rises above a wooden fence of a property for sale', 'The clock is at the top of the pole on the fence.', 'Very tall clock behind wooden fence in residential area', 'A large metal clock on a pole outside.']",A clock on a pole in front of trees and a fence.,3.7079429626464844,6534.89111328125
264,"['A sign hanging of the side of a building on top of a clock.', 'A key bank sign with a clock on a building', 'A bank sign that also has a clock attached to it.', 'Clock showing 11:05 as time under Bank logo sign', 'A photograph of Key Bank with a clock under the sign.']",A Key Bank sign with a clock and an airplane flying overhead.,3.2315165996551514,6534.85546875
265,"['A person looking at their cell phone at another person taking a picture.', 'A person holds a smartphone taking a picture of a bottle and glasses on the table', 'A person holding up a cell phone by a lit candle.', 'A woman takes a picture of the beer on the table', 'A person showing a picture on their cellular phone. ']",A person holding a phone with a picture of a beer on it.,3.589474678039551,6505.224609375
266,"['A little kid pointing his camera at a stage where people are dressed up.', 'a small boy is looking at his cellphone ', 'A child watching an event and taking a picture with his cell phone.', 'A BOY TAKING A PICTURE WITH HIS PHONE', 'A young boy is recording a performance on a cellphone of several people.']",A boy takes a picture of a puppet show with his cell phone.,3.400089979171753,6506.71630859375
267,"['A young woman licks her lips while eating breakfast.', 'Woman caught off guard while eating food from her plate', 'A woman in white sweater eating food from plate.', 'A woman sits eating food at a table.', 'a woman in a bathrobe is eating a meal']",A woman eating a piece of food at a restaurant.,2.9889461994171143,6552.70068359375
268,"['Two people outside of a stone building near a red fire hydrant.', 'There are two people standing on the side of a street.', 'a woman is pulling luggage on to a sidewalk near a fire hydrant', 'Man and woman with luggage near a doorway on a city street.', 'a city scene of a sidewalk with a red fire hydrant on a sidewalk next to an ATM']","A man stands in the doorway of a building with a sign that says ""Star.""",4.662953615188599,6534.927734375
269,"['a man standing next to a kitchen counter preparing food.', 'A dog watching a man cut a piece of food.', 'He is working on the meal while the dog is patiently waiting. ', 'A man slices meat in his kitchen while his dog begs from the floor.', 'A dog sits waiting while his owner cuts some meat.  ']",A man is cutting meat on a counter while a dog sits nearby.,3.4354348182678223,6524.189453125
270,"['Child laying down with arms extended in the air.', 'Black and white photograph of a girl on a bed.', 'an image of a girl playing with a doll', 'A blurry black an white image of a girl laying down.', 'A girl lying down and smiling and feeling happy.']",A child is playing on the bed with a stuffed animal.,3.218398332595825,6534.88330078125
271,"['A restaurant with red stools next to a bar  and a blue table.', 'A busy kitchen next to a dining table and counters with chairs and tables', 'Workers are at the stoves in a restaurant.', 'An empty restaurant with two employees working behind the counter.', 'a kitchen with tables chairs stools and counters']",A restaurant kitchen with a counter and bar stools.,2.635617256164551,6524.166015625
272,"['This kitchen has a black stove, stainless steel refrigerator and white cupboards.', 'A kitchen that has a red pot and a red towel', 'Small kitchen with cabinets and a microwave on the counter.', 'A small kitchen with stainless steel appliances and white cupboards.', 'A small kitchen is shown it has many appliances.']",A kitchen with a stainless steel refrigerator and microwave.,2.5863704681396484,6528.46826171875
273,"['The woman is dipping food out of the pot to eat.', 'A woman stirring a pot on the stove while holding a plate.', 'A woman preparing a plate of food in the kitchen', 'A woman preparing food from a pot in kitchen', 'a woman standing over a pot holding a plate of food']",A woman in a sweater holding a plate of food over a pot on the stove.,4.536993741989136,6524.19775390625
274,"['A kitchen with a toilet, sink and a bathtub.', 'A bathroom sink, toilet and shower with the curtain half open.', 'A white porcelain pedestal sink in a bathroom.', 'A shower stall, a sink and a toilet in a bathroom.', 'a bath room with a sink a toilet and a mirror']","A bathroom with a sink, toilet and shower curtain.",2.8788623809814453,6534.9248046875
275,"['A bike in the middle of an empty parking lot next to trees', 'An empty parking lot features green trees and a single white bicycle.', 'A bicycle parked in an empty parking lot by itself', 'A lone bicycle parked in a parking lot with cars parked on a street.', 'A bicycle stands in the middle of an empty parking lot.']",A white bicycle is parked in an empty parking lot surrounded by trees.,3.3638243675231934,6534.87060546875
276,"['A toilet and towel rack are in a bathroom.', 'A bathroom with a toilet, window and tub in it.', 'The interior layout of an average clean bathroom.', 'A white toilet sitting in a bathroom next to a sink.', 'A restroom with a toilet, sink and window']","A bathroom with a toilet, sink and shelves.",3.0886337757110596,6501.64990234375
277,"['Many electronic wires pass over the road with few cars on it.', 'This is a photo of traffic on a busy city highway. ', 'Several vehicles are moving down a city street.', 'A view of street with a bus parked on the side.', 'Vehicle traffic on a hilly street in a small town.']","A busy city street with cars, buses and cyclists.",2.79371976852417,6520.22705078125
278,"['A traffic light sitting on the side of a road.', 'A traffic light and sign on a street corner.', 'Traffic lights on a corner of a road with vehicles ', 'School buses, cars and trucks sit at a red light at a busy corner', 'An intersection with traffic signals and several street signs.']",A stop sign and traffic light at an intersection with school buses in the background.,3.9252939224243164,6534.87939453125
279,"['A small cat sits perched on the back of a toilet.', 'A small cat sits on top of a white toilet missing its seat in a bathroom.', 'A cat sitting on a toilet in a bathroom ', 'A cat sitting on the back of a toilet bowl with no tank.', 'A cat sits on top of a toilet bowl.']",A cat sits on top of a toilet in a bathroom with blue tiles and a butterfly shower curtain.,4.608057737350464,6534.8681640625
280,"['A large church building with a massive clock tower.', 'a church building with a tall narrow clock tower', 'A church with a clock stands behind a fence', 'Large brick building with a clock tower at its height. ', 'a tall tower with a clock on top']",A church with a clock tower and a weathervane on top.,3.5955021381378174,6524.1796875
281,"['a number of horses in a field near a building ', 'Two horses standing around n a field near a brick building', 'Horses are standing in the grass near a fence and stone structure.', 'A field full of horses standing on top of grass.', 'Horses are standing in a field outside of a crumbling castle.']",Horses in a field with a castle in the background.,3.3140807151794434,6528.470703125
282,"['A small kitten standing in a  blue hat on top of a table.', 'a cat sitting inside of a plastic bucket', ""A cat's image is blurred as he tumbles in a bowl near a food scale and pen and paper on a table."", 'A kitty cat jumping out of a blue bowl ', 'A kitten climbing out of a blue bowl.']",A cat is jumping out of a blue bowl on a table.,3.208202600479126,6524.18310546875
283,"['A dog in a a cage with a bed and bowl', 'A dog in a cage with a padded bed and water bowl', 'A dog that is sitting down inside of a cage.', 'a black and white dog is in a cage', 'A dog sitting inside a cage, in the dirt.']",A black and white dog sits in a cage with a bowl of water nearby.,4.418014287948608,6534.8994140625
284,"['A pile of oranges, apples and pears next to each other.', 'there is apples oranges and pears on the table', 'A pile of of oranges and apples piled together.', 'An Apple and orange together in a bowl', 'so many ripe fruits on a basket to be eaten']",A close up of an orange and apples.,2.395522356033325,6524.171875
285,"['A group of airplanes floating over the ocean.', 'Old and new airplane models handing inside a building.', 'A group of planes near a large wall of windows.', 'Multiple planes hanging on top of a ceiling. ', 'Multiple aircraft suspended from the ceiling of a museum. ']",A U.S. Air Force plane is hanging from the ceiling of a hangar.,3.971630573272705,6526.40771484375
286,"['A plane is flying away from the airport', 'A person at an airport terminal with planed in view outside of the windows.', 'A large terminal in a quiet airport hall.', 'A man waits in an airport terminal as planes take-off.', 'people in an air port waiting area ']",A plane is flying in the sky through a window at an airport.,3.905949354171753,6534.8681640625
287,"['A row of seats inside of an airplane.', 'The interior of a dimly lit plane or train.', 'The inside of an airplane about half way back with television screens pulled down', 'There are seats and some people standing in what appears to be an airplane.', 'A view from the seat of an airplane looking down rows of other seats. ']",A view of the inside of an airplane with passengers sitting in their seats.,3.701643943786621,6524.17529296875
288,"['A bench sitting on the side of a road.', 'A black and white photograph of a bench and a bridge along a nature trail', 'A bench at the end of a bridge', 'There is a park bench located near a bridge. ', 'A bridge,a bench and lots of trees and branches.']",A bench sits on the side of a path in a forest.,3.75628399848938,6534.849609375
289,"['Two giraffes standing around in the middle of a field.', 'Two giraffes standing on a dirt expanse with trees in background.', 'Two giraffes standing out in the hot sun in front of a tent.', 'Two giraffes standing in a dry landscape gaze to the side. ', 'Two giraffes standing in a desert like area. ']",Two giraffes stand in an open field with trees and a shelter in the background.,4.447062015533447,6561.47265625
290,"['Benches on a paved deck overlooking a waterway', 'A picture of some type of park with benches and no people around.', 'There are two metal benches on the patio.', 'a couple of park benches on some concrete', ""Two bench's sitting on the ground near a fence.""]",A park with benches and a round structure overlooking a river.,2.966597318649292,6520.22314453125
291,"['A lush green forest filled with lots of trees.', 'A jacket is draped on a bench in a dense forest.', 'A park bench with a backpack on it in a forest of trees.', 'A lot of different size trees in the woods.', 'A bench in the middle of a lush, green forest.']",A forest trail with a bench and a sign.,2.7601935863494873,6534.8603515625
292,"['A red fire hydrant is sitting in the woods near fallen leaves.', 'A fire hydrant located in the middle of a woods.', 'Red fire hydrant with Leizan trees around it. ', 'a black blue and red fire hydrant and some leaves and trees', 'A fire hydrant that is sitting in the leaves.']",A red fire hydrant in the woods.,2.4253957271575928,6524.166015625
293,"['A woman sitting on top of a park bench in a field.', 'A person that is sitting alone on a park bench.', 'A person sits on a park bench overlooking a large field.', 'A woman is sitting on a bench in the grass.', 'A woman sits by herself on a park bench.']","A person sits alone on a bench in a park, looking out at the trees and buildings in the distance.",5.71402645111084,6524.16455078125
