image_id,references,pred,latency_s,peak_vram_mib
198,"['a bowl of different kinds of food on it', 'two dishes holding a bunch of vegetables and fruit', 'A colorful assortment of different fruits and vegetables. ', 'A plastic bento box filled with rice, vegetables and fresh fruit', 'One tray of rice and a tray of fruits and veggies.']","A bento box filled with rice, vegetables and fruit.",1.213005542755127,9184.5791015625
199,"['A woman riding skis down a snow covered slope.', 'A woman skiing down a snowy, tree-lined path.', 'a woman is wearing a pink and black jacket is sking', 'A woman on skis sliding down a snowy hill.', 'A woman skiing on a path by some trees.']",A woman skiing in the snow with trees behind her.,1.047440767288208,9166.7509765625
200,"['Crackers with spread on table with remote in background', 'There is a plate filled with pastries next to a keyboard.', 'Square pastries are assorted on a white platter.', 'Plate of crackers with something spread on them next to a keyboard', 'Crackers coated with spread, sitting on a plate, ready to eat.']",A plate of cookies with frosting on them.,1.0000343322753906,9176.63720703125
201,"['A woman posing for the camera standing on skis.', 'a woman standing on skiis while posing for the camera', 'A woman in a red jacket skiing down a slope', 'A young woman is skiing down the mountain slope. ', 'a person on skis makes her way through the snow']",A woman skiing down a snowy slope with red and black ski poles.,1.3738672733306885,9167.8662109375
202,"['A skateboard that has its wheels on the floor.', 'A lower shot of someone riding their skateboard. ', 'The foot of a person on a skateboard is prominent in this photo.', 'A red skateboard with blue wheels on the floor with someones foot on it. ', 'a person that is standing on a skateboard']","A skateboard with blue wheels and a red deck is in motion, with the rider's foot visible on the board. The background is blurred, indicating movement.",2.1001782417297363,9167.30419921875
203,"['a salad that looks like a boat is next to a fork', 'A bowl full of food sitting on a table next to a fork that rests on top of a circular disk.', 'A large salad bowl with a fork on the side on a flowered table..', 'A small lunch box with various vegetables and a fork', 'A salad is in a red container and has lettuce, tomatoes and bits of carrots in it.']","A bento box with rice, vegetables and a toy fork.",1.144505500793457,9168.955078125
204,"['A man flying through the air while riding a skateboard.', 'a guy having a spill on his skate board', 'A person on a skateboard does a flip in a parking lot.', 'A person is riding on a skateboard on the street.', 'a person on a skate board does a trick ']",A skateboarder is doing a trick on the street.,1.1075100898742676,9172.3974609375
205,"['Closeup of a plate of food that includes chicken, mushrooms and broccoli.', 'Extreme close up of a cooked chicken, mushroom, and broccoli dish.', 'Chicken and mushrooms served with broccoli garnished with parsley.', 'The meal is prepared and ready to be eaten. ', 'Some sort of chicken dish with broccoli spears on side of plate']","A plate of food with mushrooms, broccoli and chicken.",1.0475184917449951,9168.728515625
206,"['A person skiing in an open area of snow.', 'An older man is skiing down a snowy mountain.', 'An older man downhill skiing down a slope.', 'A man skiing down a snowy hill alone.', 'a man wearing ski equipment on a snowy slope ']",A man skiing in the snow wearing a hat and sunglasses.,1.3240656852722168,9168.32958984375
207,"['a person riding skis on a snowy slope', 'A man riding skis down a snow covered slope.', 'A woman is skiing down a snowy hill.', 'An individual is in the open view in the picture. \n', 'A guy is having fun skiing down the slope of the hill.']",A woman skiing down a snowy slope with her shadow cast on the snow.,1.2417538166046143,9168.32958984375
208,"['Assorted meal sitting on a plate with a white glass of milk.', 'A plate that has food that is sitting on the table.', 'A red plate topped with broccoli, meat and veggies.', 'A very bright red plate with some tasty looking food.', 'A red plate holds on it broccoli, carrots, muffins and meat.']","A plate of food with broccoli, carrots and meat on a red plate.",1.246840238571167,9168.32958984375
209,"['A sandwich and some grapes are sitting on top of a tablecloth.', 'A sandwich with a pile a olives and an apple on a tablecloth. ', 'A sandwich with meat sitting next to grapes and an apple.', 'Meat sandwich and dark berries on plaid cloth in front of tomato.', 'some fruit is next to a sandwich on a table']",A sandwich with grapes and a tomato on the side.,1.1556057929992676,9185.0322265625
210,"['A group of people on the ski slope in their skis. ', 'A group of young people standing on top of a snow covered slope.', 'A group of people on skis at a peak of a mountain.', 'The skiers are happy to pose for the picture.', 'a group of people riding skis on a snowy surface']",A group of people posing for a picture on the snow.,1.0431976318359375,9163.453125
211,"['Two people standing next to each other on a ski slope.', 'A man and a woman standing in the snow on skis.', 'A smiling pair of skiers with a huge snow covered mountain behind them.', 'Two people on skis in front of ski lift.', 'A man and woman in ski gear standing in front of a mountain.']",Two people standing on a snowy mountain with ski poles and goggles.,1.4933619499206543,9175.17822265625
212,"['A hot dog and a bun with some mustard.', 'hotdog on bun with what looks like horseradish sauce', 'A hot dog on a bun with spicy mustard on it.', 'Hot dog with mustard on it sitting on a white napkin. ', 'A hot dog sitting on top of a bun in a wrapper.']",A hot dog with mustard on it in a bun.,1.0393056869506836,9166.41796875
213,"['A table with a napkin, doughnut on a plate, and a cup of coffee.', 'a donut with a cup of coffee and an ornate napkin holder', 'A white plate with a donut and napkin sculpture.', 'A donut is on the table on a white saucer.', 'A chocolate frosted donut on a plate with a cup of coffee and a penguin napkin holder. ']",A chocolate donut sits on a plate next to a cup of coffee and a knitted bird.,1.496896505355835,9164.7724609375
214,"['A persons arm reaching over a table filled with food.', 'A table with several dishes on it with a television.', 'A close up of a table with food, bowls and cups.', 'A woman getting food off of a table, with a purple sweater on.', 'A person is eating food at the table.']",A person is reaching for food on a table with a red tablecloth.,1.3366258144378662,9173.19384765625
215,"['A bedroom with a large bed sitting next to a black dresser.', 'A small hotel room is furnished for business', 'A hotel suite with a desk sofa and bed', 'A room with a bed, a desk, and a television.', 'Hotel room scene, efficiency, queen bed, sofa, table/desk, TV, in brown tone room.']",A hotel room with a bed and a desk.,1.013803482055664,9166.1708984375
216,"['A pregnant woman laying in bed reading a book.', 'A pregnant woman in bed reading a book', 'A pregnant woman is in bed reading a large book.', 'A pregnant woman laying in bed reading a book', 'a pregnant woman laying in bed reading a book ']",A pregnant woman is reading a book in bed.,1.232741117477417,9175.70556640625
217,"['A newly married couple sharing a piece of there wedding cake.', 'The bride and groom stand behind a square, multi-layer wedding cake.', 'A newly married couple standing next to a four layer wedding cake.', 'A new husband and wife feeding each other wedding cake as a photographer takes pictures. ', 'A just married coule feed each other cake while a photographer takes photos.']",A bride and groom stand next to their wedding cake.,1.1051859855651855,9176.08056640625
218,"['a tennis player holding a tennis racket on a court', 'two people playing a match of tennis on a court.', 'A man with a tennis racket walks from the net of a tennis court. ', 'A man standing on a tennis court holding a racquet.', 'A man in shorts and a long sleeve shirt playing tennis.']","A tennis player in a black shirt and shorts stands on a blue court, holding a racket.",1.510631799697876,9173.07568359375
219,"['A child with a messy face eating a plate of food with hands', 'A little boy making a mess with his dinner.', 'A small child is eating out of a tray.', 'a small child with his fingers in his mouth and plate of food', 'A small child eating a plate of food with their hands. ']",A little girl eating pizza in a high chair.,1.1569688320159912,9191.2333984375
220,"['A very thick pizza is on a plate with one piece taken.', 'Chicago style deep dish pizza with tomato sauce and sausage.', 'A sliced pizza sitting on a table next to a glass of water and a glass of wine. ', 'A deep dish style pizza with a slice cut out of it next to a glass of white wine.', 'A thick crust cut pizza on a plate with wine by its side.']",A slice of deep dish pizza on a plate with a glass of water and a wine glass.,1.461310625076294,9159.68798828125
221,"['Two pieces of pizza are served on a plate.', 'Someone is holding a black plate with two slices of pizza. ', 'A plate with two slices of pizza on it.', 'Two slices of pizza on a black plate', 'Two slices of chicken pizza on a plate.']",A slice of pizza on a black plate.,0.9322659969329834,9159.10205078125
222,"['A slice of pizza sitting on top of a white plate.', 'A slice of pizza with toppings on a plate. ', 'A piece of pizza sitting on a plate while a t.v. is on. ', 'a single slice of pizza with ham slices on it  on a plate', 'A ham pizza with grated parmesan is on a plate in front of a TV.']",A slice of pizza on a plate with a TV in the background.,1.1886858940124512,9159.833984375
223,"['A young kid is holding a box of pizza. ', 'A boy wearing yellow is holding a pizza in a box.', 'a child wearing a hat is holding a pizza box with pizza inside.', 'A young boy dressed in yellow holding a pizza in a box.', 'A boy with a fedora on holding a pizza box open.']",A young boy holds a pizza in a cardboard box.,1.1075341701507568,9171.65234375
224,"['A pile of food sitting on top of a table next to a  glass of wine.', 'A cutting board with pizza and a glass of wine', 'A pizza has been topped with ham near a large glass of wine.', 'Several slices of meat are on top of a pizza.', 'A table with food and a glass of red wine.']",A slice of pizza with ham and olives on top.,1.1788363456726074,9171.0966796875
225,"['There are meats and vegetables on a flatbread', 'Some meat and greens on a pizza crust.', 'A closeup of a pizza with lettuce and bacon.', 'Small personal pizza with bacon and spinach. ', 'Lettuce and tomatoes on a slice of pita bread.']",A pizza with arugula and prosciutto on top.,1.3425462245941162,9163.1298828125
226,"['A pizza covered in lots of greens on top of a table.', 'A pizza with bacon bits and spinach leaves on it.', 'Leafy greens and sun dried tomatoes on something', 'A close up photo of a pizza with a lettuce and prosciutto topping. ', 'A pizza is shown with various toppings on it.']",A piece of bread topped with arugula and prosciutto.,1.2125942707061768,9165.59423828125
227,"['A living room with a couch and chair.', 'A television, couch and chair in the corner of a room.', 'A very simple living area with a chair, sofa and TV.', 'A corner of a living room with a TV in it.', 'a room with a tv and some different types of couches']","A room with a couch, chair and television.",0.8755605220794678,9157.60107421875
228,"['A man in a suit standing next to a control board and computer.', 'A man standing near a table with video equipment. ', 'Man in suit smiling next to electronics and monitors', 'A man by desk with mixing equipment, a keyboard and a computer monitor.', 'A man in a suit stands near a table with computer equipment on it.']",A man in a suit stands next to a computer and laptop.,1.2065987586975098,9172.41845703125
229,"['A very nice living room that is very clean.', 'A big, open room with large windows and wooden floors.', 'A living room with a wooden floor filled with furniture.', 'THERE IS A LIVING ROOM WITH A TABLE AND TV ', 'A living room with a couple of furniture. ']","A living room with a couch, coffee table, and dining table.",1.2034850120544434,9165.7958984375
230,"['A small child is holding onto lawn decorations.', 'A child with various yard decorations some of which look like fish.', 'Young child playing with several lawn type ornaments.', 'A baby is holding some poles in the middle of a grass field. ', 'A small child playing with some toys in a field.']",A little girl is flying a kite in the grass.,1.2888786792755127,9172.208984375
231,"['A man that is standing in the dirt with a bat.', 'a baseball player is holding a bat on a field', 'A baseball players is ealking toward the opposing team.', 'The player approaches home plate to take his turn at bat.', 'A group of baseball players standing next to each other on top of a field.']",A baseball player in a blue and red uniform is holding a bat while standing next to a catcher and an umpire.,1.7549152374267578,9174.18408203125
232,"['A vase with various flowers in it on a display case.', 'a vase with flowers on a display near a wall', 'The vase is holding an arrangement of dried vines. ', 'an image of a flower arrangement in the vase', 'A vase full of flowers is sitting on display.']",A vase with flowers and a light bulb in it.,1.0641052722930908,9167.5048828125
233,"['a man swinging a tennis racket and hitting a ball on a tennis court.', 'A man holding a tennis racket getting ready to hit a tennis ball.', 'A male tennis player stands on court and prepares to hit the ball.', 'A tennis player hitting a ball in a low position.', 'A man in white shirt and shorts playing a game of tennis.']",A tennis player in white is about to hit the ball with his racket.,1.3039517402648926,9167.29443359375
234,"['Closeup of a cup holding scissors and other pens and pencils.', 'Scissors with orange handles are in a container with pens.', 'The orange handles of scissors are sticking out of a holder.', 'Some office supplies that have been grouped together.', 'the scissors sit in a containers with pens and markers']",orange scissors in a pencil holder with other items.,1.0553600788116455,9170.61083984375
235,"['A camera sits on a tripod connected to a laptop.', 'A camera with a computer is set up on a tripod', 'A camera and tripod is shown with a laptop.', 'a tripod sitting next to  a laptop', 'Camera equipment is set up in a room with vending machines in the background.']",A tripod with a camera on top is set up in front of a laptop.,1.506622552871704,9155.46728515625
236,"['A woman with a book bag sits on a ledge with her cell phone.', 'A beautiful woman sitting on a brick wall.', 'A girl is sitting on a wall and looking down at her cell phone.', 'A woman sits on a ledge and looks at her phone.', 'A girl is sitting on a brick wall using her cell phone.']",A girl sits on a brick ledge looking at her phone.,1.1513543128967285,9168.1845703125
237,"['a woman in a blue top with headphones and two cellphones', 'A woman in blue sweater holding two cellphones while wearing headphones.', 'A person holding a phone in each hand and wearing a head set in front  of a Christmas tree.', 'A woman wearing headphones looking at some electronics.', 'A woman has headphones on and is holding two cell phones.']",A woman wearing headphones is looking at two cell phones.,1.1056694984436035,9172.626953125
238,"['A blender is sitting next to a printer.', 'An old blender and printer sitting on a table.', 'An old blender is sitting next to a printer.', 'A blender laying on a table in a room.', 'A GREEN TABLE WITH A OLD RUSTY BLENDER AND A PRINTER ']",A blender and printer sit on a table.,0.7835829257965088,9152.9453125
239,"['a couple of young kids are sitting together', 'A vintage closeup shows a chair with a toddler with a big smile and a big toy bear seated right  next to a second toddler with a semi-smile, holding what appears to be a coin purse.', 'A picture of two young kids posing or a picture.', 'A couple of children sitting in front of a blanket.', 'two children one holding a bear and one holding a cell phone']","Two children sitting on a couch, one holding a teddy bear and the other holding a toy gun.",1.5065083503723145,9162.056640625
240,"['A vase filled with yellow and white flowers.', 'Flowers neatly arranged in a clear vase filled with water. ', 'Vase with a handle containing flowers sitting on table. ', 'A close up of a clear vase with flowers.', 'clear vase filled with white and yellow flowers with water']",A bouquet of yellow and white flowers in a glass vase.,1.408776044845581,9163.48486328125
241,"['A man holds a controller and keyboard with his hands', 'A computer user types one handed on a keyboard.', 'Person holding on to a video game remote while using a computer mouse with other hand', 'A person uses a black computer keyboard on a wooden desk.', 'A gamer holding a controller and using a keyboard']",A person is typing on a keyboard and holding a game controller.,1.1328952312469482,9162.78173828125
242,"['A person is holding a spatula near slices of bread on a stove.', 'A person bundled in winter clothing and scarf cooking.', 'A man is cooking while wearing a jacket and scarf', 'A person that is cooking some food in a kitchen.', 'A person bundled up while frying something on the stove indoors.']",A person wearing a hoodie and gloves is holding a spatula over a sandwich in a frying pan.,1.5705842971801758,9170.86328125
243,"['A large white kitchen range with gold towels on the front.', 'A white double kitchen stove with raised burners.', 'A white stove in a very small kitchen.', 'A kitchen has a vintage gas range and yellow walls.', 'an old fashion double oven cook stove with a griddle ']",A white stove with a timer on top and two towels hanging from the handles.,1.3811755180358887,9173.236328125
244,"['A man riding a bicycle with a boy on the back of it.', 'a man on his bike with his friend riding on the back', 'Two men ride a big along a busy street.', 'Two boys riding on a single bicycle on a city street ', 'Two men are on a bicycle and a third is on a scooter.']",Two men riding bikes in front of a store.,1.105269193649292,9164.92578125
245,"['A white bathroom is shown with a blue towel.', 'a sink and a toilet that is in a small bathroom', 'a toilet a cabinet a sink and a towel and toilet paper', 'A white toilet sitting next to a bathroom sink.', 'The bathroom has very white appliances in it.']",A bathroom with white toilet and sink.,0.9029624462127686,9164.16845703125
246,"['A black cat is sitting in a bathroom sink.', 'A cat laying down in a bathroom sink. ', 'A black cat sits in a white bathroom sink.', 'A black cat that is sitting in a sink.', 'A BLACK CAT SITTING INSIDE OF A SINK IN THE BATHROOM ']",A black cat sits in a bathroom sink.,0.9998617172241211,9174.43994140625
247,"['A car driving in an intersection, past a furniture shop. ', 'A car in front of a furniture shop with a cow.', 'A small compact car driving past a furniture store.', 'A street scene with a car passing by.', 'a shop a car traffic lights and buildings\n']",A cow stands in front of a furniture store.,0.8692221641540527,9153.427734375
248,"['A black plush toy sitting on the lid of a toilet.', 'A black stuffed animal sitting on top of a toilet in a bathroom stall with blue floor tile. ', 'a toilet with a teddy bear sitting on the seat .', 'There is a stuffed animal sitting on the toliet.', 'This is a stuffed animal on a toilet seat.']",A stuffed animal is sitting on the toilet seat.,1.0500779151916504,9173.7548828125
249,"['A woman laying on a bathroom floor next to a toilet.', 'A person is laying on their back on the floor of a bathroom.', 'A woman laying down on a bathroom floor by a trash can. ', 'a person laying on the ground in a bath room near a toilet', 'A person is laying on the bathroom floor in front of toilet.']",A woman is laying on the floor in front of a toilet.,1.2232341766357422,9177.0029296875
250,"['A blue pot of tomato sauce with a wooden ladle.', 'A pan  filled with mystery goo next to another pan.', 'A wooden spoon sticking out of a pot of food.', 'A wooden utensil in a red sauce in a pot.', 'A wooden handle in a pot with soup or stew next to an empty bowl.']",A spoonful of tomato sauce in a pot.,1.3021373748779297,9177.0029296875
251,"['A plastic dish with the food sectioned off.', 'A lunch box with a sandwich, carrots, salad and a muffin.', 'A container that has a packed lunch in it.', 'a tray of food on a wooden table with bread, carrots, sauce, nuts and a muffin.', 'an image of a school approved lunch in a tray']","A lunch box with bread, carrots, nuts and fruit.",0.8148937225341797,9145.486328125
252,"['Colorful lights reflect off the items inside this bathroom stall', 'A toilet in a tiled stall with rainbow streaks around the room.', 'A white toilet covered in rays of rainbow.', 'White toilet in a small tiled room rainbows on toilet', 'A white toilet in a small tile walled bathroom']",A bathroom with a toilet and a rainbow light.,1.1481387615203857,9192.7958984375
253,"['A toilet sitting in a room surrounded by personal items.', 'A bathroom with ski equipment laid out on the floor.', 'A bathroom with a toilet, a plant, a stand and several footwear on the floor. ', 'The bathroom is a mess with sports gear. ', 'a bathroom with a toilet and a lot of ski boots']",A bathroom with a toilet and a lot of shoes on the floor.,1.0959043502807617,9156.0908203125
254,"['a group of young men are riding their motocycles down the street', 'five men riding their motor cycles on the street', 'Motorcyclists are riding down the street with each other.', 'Five people riding some motorbikes on the road', 'People are riding on motorcycles together down a street.']",Motorcyclists on the road at sunset.,1.1033525466918945,9191.36962890625
255,"['A man flying through the air while riding a bike.', 'a person jumping in the air on  a motorcycle', 'MOTOR CROSS BIKE AND RIDER IN THE AIR DOING TRICKS', 'a man in mid air while riding a motor bike', 'A person who is on their motorcycle in the air.']",A motorcycle rider in mid-air performing a stunt.,1.2345025539398193,9175.15380859375
256,"['A dog sitting between its masters feet on a footstool watching tv\n', 'A dog between the feet of a person looking at a TV.', 'A dog and a person are watching television together.', 'A person is sitting with their dog watching tv.', 'A man relaxing at home, watching television with his dog.']",A dog sits on someone's lap in front of a TV.,1.1152493953704834,9156.1171875
257,"['A formation of airplanes flying through a  blue sky.', 'several jet planes flying in unison in a v formation ', 'Several jets that are flying in the air performing tricks.', 'Seven jets fly in formation leaving trails of smoke behind them.', 'A sky view of several planes flying in formation in the sky.']",Six planes flying in formation with smoke trails.,0.8770804405212402,9159.04052734375
258,"['The airplane in the sky is doing tricks while spitting out smoke. ', 'An airplane is letting off white smoke against a blue sky.', 'A biplane leaves a smoke trail while doing a trick.', 'A biplane flying upside down leaving a large vapor trail.', 'a plane flies through the air with fumes coming out the back ']",A plane is flying in the sky with smoke coming out of it.,1.2582166194915771,9176.029296875
259,"['A turboprop airplane that is in the hangar for repair. ', 'a twin propeller plane sits parked on a run way ', 'THERE IS AN AIR PLANE THAT IS PARKED ON THE TARP', 'A prop plane parked at an airport with support vehicles around it.', 'an airplane parked in the dark on a runway']",A small airplane is parked on the tarmac at night.,1.095461368560791,9167.83349609375
260,"['a white and red plane parked on a tarmac', 'A large airliner with a kangaroo on the tail wing.', 'A commercial airplane sits on a runway at an airport. ', 'A large jetliner sitting on top of an airport runway.', 'A red and white plane sitting on a runway.']",A Qantas airplane is parked on the tarmac at an airport.,1.4919657707214355,9178.1650390625
261,"['Commercial airliner flying  near mast on cloudy day.', 'A large commercial airplane taking off into the sky', 'A commercial airplane with propellers flying through the air.', 'A passenger airplane is taking off into a cloudy sky.', 'A white plane flies in the cloudy sky.']","A blue and white airplane with the word ""express"" on it is flying in the sky.",1.4578800201416016,9169.25634765625
262,"['Grey plane taking off above some green vegetation.', 'View of jet airliner taking off over tree top.', 'A passenger jet is flying over some trees.', 'Aerial view of an airplane ascending in to the sky.', 'An airplane flying in the sky over some trees.']",A plane flies above the trees.,1.0207099914550781,9193.45654296875
263,"['Dozens of people walking around a metro area', 'People walk down a busy city street, with traffic light.', 'A bunch of people crossing the street in a city. ', 'People cross the street at the corner of luxury buildings.', 'People are walking across the street at an intersection.']",A busy street in London with people walking and a traffic light.,1.1505649089813232,9164.65869140625
264,"['A couple of people sitting on top of a wooden bench.', 'Two people sitting on a bench overlooking a body of water. ', 'two people sitting on a bench next to the ocean', 'Two people on a bench near the water.', 'Two people sitting on a bench looking out over the ocean ']",A couple sits on a bench overlooking the ocean and a grassy hillside.,1.2747490406036377,9161.6103515625
265,"['A city sidewalk with people walking up and down ', 'There are pedestrians walking passed a traffic light.', 'a street corner with a traffic light  in front of a Carphone Warehouse store with lots of people on the sidewalk', 'A couple of traffic lights sitting on the side of a road.', 'People are walking along a sidewalk in a city.']",A busy street with people walking and traffic lights.,1.0086982250213623,9166.37646484375
266,"['A group of people standing next to a double decker bus.', 'People stand near the curb behind a lime green double-decked bus.', 'this is people standing in the sidewalk near a bus', 'a double decked bus sits parked next to a side walk ', 'A group of people standing outside of a double decker bus.']",A green double decker bus is parked on the side of a street in front of a brick building.,1.5731542110443115,9166.50537109375
267,"['A blue fire hydrant posed on a street corner in a city.', 'A blue water hydrant on a pavement near the road', 'a blue and yellow fire hydrant sitting on the sidewalk next to a quiet street', 'A blue and yellow fire hydrant on the side of a road.', 'A fire hydrant on a sidewalk of a city ']",A blue and yellow fire hydrant on the sidewalk.,1.113692283630371,9176.5771484375
268,"['A man sitting alone on a park bench in a park.', 'An old man reads a book on a bench. ', 'An old man sitting on a bench in a public park.', 'An old man reading a book on a park bench.', 'man sitting on a bench in the park']",A man sits on a bench in a park reading a book.,1.3651936054229736,9195.0185546875
269,"['A group of animals standing on top of a grass covered field.', ""The sheep with most of it's wool shaved off stands near the herd."", 'A bunch of sheep are walking around bored.', 'Several sheep standing around in the grass. ', 'the seven sheep are preparing to be sheered.']",A sheep with a long tail stands in front of a group of sheep.,1.3216583728790283,9176.173828125
270,"['A sheep standing in a dry grass field.', 'A sheep stands idly at the edge of a field', 'Single sheep in a field looking back at camera.', 'A sheep is standing in a front some grass.', 'one sheep is standing in some tall grass']",A sheep stands in a field of tall grass.,1.2268521785736084,9206.14404296875
271,"['A stable full of lambs standing and laying around.', 'a bunch of goats on grass in an area', 'Sheep stand and lay in hay strewn around a barn.', 'A herd of sheep grazing on a pile of hay.', 'a close up of sheep on hay ground indoors']",Sheep in a barn with hay on the ground.,1.1319189071655273,9187.12353515625
272,"['Young woman with sheep on straw covered floor.', 'A child places his hands on the head and neck of a sheep while another sheep looks at his face.', 'A person petting the head of a cute fluffy sheep.', 'A child is petting a sheep while another sheep watches.', 'A woman kneeling to pet animals while others wait. ']",A girl petting a sheep in a barn.,1.1122047901153564,9177.67529296875
273,"['a stop sign and a white and green street sign and a tree', 'A road sign on top of a stop sign at an intersection', 'A street sign reads ""Bacchanalia"" above a stop sign.', 'A red stop sign with a green street sign posted above it.', 'There is a street sign on top of a stop sign near a tree. ']",A street sign for Bacchanalia CT and a stop sign.,1.0506095886230469,9157.73828125
274,"['A bird with outstretched blue wings is sitting on some bird feeder.', 'a blue black and white bird a bowl of birdseed', 'a bird with its ring span sitting on a bowl with feed in it', 'A blue bird sitting on top of a bowl of seed.', 'A bird is sitting on a bowl of birdseed.']",A blue bird is landing on a blue dish of birdseed.,1.2366063594818115,9178.83544921875
275,"[""A man punching an innocent giraffe in the side of it's head."", 'A young man is playing with a giraffe', 'A man pretending to punch a giraffe sculpture.', 'A man is miming punching a giraffe statue.', 'A man is pretending to hit a statue of a giraffe.']",A man feeds a fake giraffe at a zoo.,1.1297357082366943,9174.81591796875
276,"['a table that has some bananas on it', 'Several birds on a perch with some bananas.', 'A small black and orange bird is perched on a table with banana peels in it.', 'a small black bird is standing on a tray', 'some green yellow black white and orange birds and some plants']",Birds eating bananas on a table near a pond.,1.2397146224975586,9174.41064453125
277,"['a giraffe behind a fence eating grass from a feeder', 'A giraffe eats leaves from a basket in an enclosure.', 'A giraffe at a zoo eating some grass.', 'A giraffe behind a fences reaches for the hay in the basket.', 'A giraffe standing on a fence to eat some grass.']",A giraffe is standing behind a fence in an enclosure with a brick wall and a gate.,1.5340938568115234,9172.76025390625
278,"['A cross road of Furnace St. and Crapo St. ', 'Street signs on the corner of Furnace St and Crapo St.', 'A street sign for the street named Crapo.', 'A white street sign in front of  a green large tree.', 'A street sign intersection with a lush tree in the background.']","Two street signs on a pole, one reading Furnace St and the other Crapo St.",1.3143248558044434,9156.6923828125
279,"['A small bird perched on a piece of wood.', 'A bird standing on a wooden post near a house.', 'a bird sitting on a brick of bird food on a pole', 'A bird standing on a piece of wood.', 'A bird sits atop a wooden post and watches its surroundings']",A bird sits on a wooden post with plants growing around it.,1.2152080535888672,9174.47607421875
280,"['A man wearing sunglasses and a black hat.', 'A picture of a man wearing a suit, hat, and sunglasses.', 'Man posed in flashy clothes, with hat and sunglasses.', 'A smiling man in a hat is wearing sunglasses.', 'A man with a hat and a tie standing.']",A man wearing a hat and sunglasses is holding his glasses up to his face.,1.355241298675537,9174.47607421875
281,"['A baseball player holding a bat while standing on a field.', 'The man is hitting the water balloon with a bat.', 'a man is swinging a baseball bat outside', 'a baseball player is swinging a bat and some grass', 'A little kid is swinging at a water balloon. ']","A baseball player swings his bat and misses the ball, causing water to splash everywhere.",1.7331833839416504,9166.431640625
282,"['A group of women wearing hats while standing at a dessert table.', 'Women in fancy hats serving cakes at a candle lit table', 'A group of women standing next to a cake.', 'Three women that are standing in front of a table.', 'a couple of women in hates cutting some cake ']",Three women wearing hats cut a cake.,0.8871965408325195,9165.03173828125
283,"['A street sign that reads Sparta sitting next to a tall building.', 'Store signs on the outside of stores in a downtown area.', 'Street signs and traffic lights on a city street', 'Sparta street sign hanging on a lamp in a street.', 'The business and street signs are clearly visible. ']",A street sign for Sparta Pl 3056 and a sign for Brunswick Tobaccoist.,1.4066746234893799,9157.33203125
284,"['A bunch of brown signs on a pole.', 'A street pole with one ways, except deliveries, street and no walking signs.', 'A street sign is pictured against a cement wall.', 'A street sign showing the intersection with Avenue of  the Americas, 6th Avenue and Charlton St.', 'a couple of signs are on a pole']",A street sign on a pole in front of a wall.,0.9836220741271973,9156.822265625
285,"['Street art painted on the wall in an asian country. ', 'The view from a city street of a building covered with a painted mural.', 'A construction wall that has been used as a billboard.', 'A large mural on a building at an intersection.', 'a street corner is boarded by painted walls']",A man with a beard is on the side of a building.,1.0530035495758057,9157.740234375
286,"['A train pulls up along some buildings. ', 'A blue train is coming down the tracks', 'A photo of a train station with the train pulling in.', 'a blue and yellow train a building and some cars', 'a group of cars next to a train']",A blue train is pulling into a station with a VIA Rail Canada sign in the background.,1.6788654327392578,9160.66796875
287,"['A pretty red white and blue parking meter by some shrubs.', 'A parking meter with a sidewalk and fence in the background. ', 'A parking meter has a sign promoting the end to homelessness.', 'A parking meter is on a sidewalk next to some green bushes.', 'A parking meter that has a sign to end homelessness on it.']",A red and blue Denver's Road Home parking meter on the sidewalk.,1.259364128112793,9174.56201171875
288,"['A herd of black and white cows eating dry grass.', 'Several cows and a horse are eating hay.', 'Cows and ponies are eating hay in the barn', 'The animals are grazing on the wheat grain', 'A horse and several cows feed on hay.']",A horse and several cows eating hay.,0.9472739696502686,9174.94287109375
289,"[""A herd of cattle is feeding at the river's edge."", 'many cows next to a body of water in a field', 'A herd of cows grazes in a field near a river. ', 'A herd of cattle standing in grassy area next to water.', 'A herd of cattle is near a flock of birds swimming in the water.']",Cows and ducks by the water.,0.9674873352050781,9174.24169921875
290,"[""A cat peeking it's head out of the blankets."", 'A kitten on a bad with its arm stretched out toward the camera', 'A cat laying on a bed in a room.', 'A cat laying down on a blue comforter with pink sheets.', 'A cat laying on a blanket on top of a pillow. ']","A cat sits on someone's lap, looking up at the camera.",1.1610727310180664,9162.81787109375
291,"['A herd of animals grazing on a dry grass field.', 'Numerous head of cattle are grazing in the grass.', 'A herd of cows grazing in a grassy field.', 'A herd of cattle are standing and grazing in a field.', 'Cows grazing in a field with rocks in the background.']",A herd of black cows grazing in a field.,1.1728341579437256,9160.890625
292,"['A herd of elephants standing on top of a field.', 'a number of horses standing near one another ', 'Two elephants that are pressing their heads together.', 'A couple of elephants standing in the grass.', 'a couple of elephants out in a large field']",Two elephants standing in a grassy field with trees in the background.,1.200666904449463,9170.4619140625
293,"['The moon shining down on a harbor full of ships.', 'a lake with a lot of boats on it', 'A harbor filled with boats under a full moon bathing them in moon light.', 'The boats are in the water for a peaceful night ', 'several sail boats in the water at night']",A full moon illuminates the night sky over a marina filled with boats.,1.2815077304840088,9169.4306640625
